Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0009888~tissue development	99	15.372670807453417	3.084248309655817E-12	4208, 2006, 9242, 2335, 3861, 151449, 3868, 1311, 7348, 1310, 3676, 147409, 4921, 2201, 30812, 3202, 2019, 133396, 1282, 1284, 5744, 4318, 3690, 3853, 5362, 3852, 6098, 3854, 3857, 3346, 10913, 59350, 6876, 55553, 64220, 3400, 134701, 5455, 23581, 51806, 3696, 83881, 7111, 8854, 9420, 2304, 1116, 1302, 491, 183, 388585, 646, 2254, 150572, 55083, 2706, 6591, 190, 25928, 3624, 115908, 10655, 6317, 55273, 8644, 4760, 3235, 3237, 3236, 3239, 5268, 29895, 6663, 79192, 1755, 1750, 28984, 9313, 51339, 55790, 72, 59, 864, 11173, 660, 7476, 1749, 7475, 1543, 8710, 2487, 651, 650, 26585, 23767, 258, 2138, 2139, 9333	445	1710	15776	2.052465996451804	1.5020051757907993E-8	2.5033419781550492E-9	5.853129092514564E-9
GOTERM_BP_ALL	GO:0048513~animal organ development	144	22.36024844720497	3.034155964931876E-11	4208, 2006, 9242, 255738, 2334, 6347, 151449, 3868, 54510, 1311, 1310, 3676, 147409, 886, 255631, 2290, 2201, 4921, 4311, 2200, 30812, 3202, 133396, 2019, 1282, 3205, 4318, 8876, 5744, 5362, 3857, 3346, 10913, 59350, 64405, 6876, 55553, 64220, 134701, 3400, 11081, 5455, 23581, 5617, 140578, 5803, 3696, 10804, 441376, 83881, 8854, 7111, 54549, 9420, 2304, 1302, 1116, 912, 491, 118427, 4811, 183, 55679, 3428, 388585, 4852, 2254, 150572, 55083, 2706, 2703, 3442, 6591, 190, 55084, 25928, 3624, 3199, 115908, 3198, 6317, 55273, 146850, 26191, 8644, 4760, 3235, 3237, 3236, 3239, 5268, 132625, 29895, 6663, 79192, 56956, 1750, 2672, 9290, 28984, 3445, 57124, 402381, 8633, 10100, 1044, 9313, 55790, 51339, 72, 10107, 10763, 114902, 59, 10266, 864, 7476, 660, 11173, 731220, 1749, 7475, 5456, 6850, 1543, 89777, 6716, 959, 2044, 8710, 1299, 2487, 651, 650, 26585, 2242, 80114, 23767, 50509, 2138, 258, 257, 6913, 375616	445	3035	15776	1.6820569016900209	1.4776312862174734E-7	2.110901975438395E-8	5.7581506229809065E-8
GOTERM_BP_ALL	GO:0001501~skeletal system development	43	6.6770186335403725	3.9665884449546535E-11	4208, 388585, 864, 11173, 2254, 7476, 1749, 6591, 1311, 1310, 3199, 3198, 415, 10655, 3696, 3235, 3236, 1462, 3239, 2201, 2200, 6716, 3202, 2019, 3205, 5744, 4318, 1750, 2487, 651, 650, 26585, 1240, 1302, 1116, 55553, 1044, 134701, 2138, 55790, 257, 6913, 7092	445	472	15776	3.2297086269282045	1.9317309551958317E-7	2.4146639021616068E-8	7.527722889477673E-8
GOTERM_BP_ALL	GO:0048598~embryonic morphogenesis	45	6.987577639751552	7.542669638197311E-10	154796, 4208, 388585, 2254, 7476, 2335, 1749, 151449, 55084, 5456, 3624, 7475, 3199, 3676, 115908, 3198, 4760, 3235, 10804, 3236, 3239, 2201, 2200, 79192, 30812, 83881, 8854, 3202, 2019, 3205, 4318, 1284, 1750, 2487, 2304, 3690, 26585, 491, 23767, 64220, 2138, 2139, 257, 51339, 6913	445	560	15776	2.848796147672552	3.67327345829338E-6	4.081421617341263E-7	1.4314329055409303E-6
GOTERM_BP_ALL	GO:0007275~multicellular organism development	191	29.6583850931677	2.42855761366936E-9	154796, 4208, 2006, 9242, 255738, 2334, 2335, 6347, 151449, 3868, 54510, 1311, 1310, 8128, 80243, 3676, 147409, 886, 255631, 2290, 2201, 4921, 4311, 2200, 30812, 3202, 133396, 2019, 1282, 3205, 4318, 8876, 5744, 1284, 90527, 3690, 5362, 4118, 3857, 3346, 10913, 59350, 64405, 6876, 64220, 55553, 134701, 3400, 11081, 81618, 5455, 23581, 5617, 140578, 729, 5803, 415, 1131, 3696, 10804, 441376, 4804, 1462, 11341, 51299, 83881, 8854, 7111, 54549, 9420, 9615, 2304, 1116, 1302, 912, 491, 118427, 4811, 183, 6954, 55679, 7225, 3428, 137970, 388585, 2919, 4852, 150572, 2254, 55083, 2706, 2703, 25925, 3620, 3442, 6591, 190, 55084, 25928, 3624, 3199, 115908, 3198, 10655, 128553, 55273, 6317, 146850, 26191, 8644, 4760, 3235, 84628, 3237, 3236, 3239, 5268, 6663, 2191, 132625, 29895, 79192, 1755, 56956, 5588, 221074, 1750, 284340, 6507, 2672, 9290, 1240, 28984, 3445, 57124, 402381, 8633, 10100, 1044, 9313, 55790, 51339, 72, 10107, 10763, 83854, 114902, 59, 10266, 864, 7476, 660, 11173, 56130, 731220, 1749, 7475, 5456, 6850, 90865, 1543, 89777, 6716, 11211, 959, 146, 7857, 2044, 3273, 8710, 11213, 1879, 1299, 651, 2487, 650, 29114, 10842, 26585, 2242, 23767, 80114, 50509, 2138, 258, 2139, 257, 6913, 375616, 7368, 7092	445	4696	15776	1.4419233198706047	1.182700547608384E-5	1.1827068421288445E-6	4.60886827591267E-6
GOTERM_MF_ALL	GO:0005201~extracellular matrix structural constituent	16	2.484472049689441	2.4844188874304083E-9	2006, 1282, 1284, 1299, 633, 84467, 1311, 1302, 1116, 1310, 50509, 258, 255631, 1462, 2201, 2200	434	78	15860	7.496159754224269	2.1763485845704977E-6	2.1763485845704977E-6	3.859047903453927E-6
GOTERM_BP_ALL	GO:0048856~anatomical structure development	207	32.142857142857146	4.102188028408166E-9	4208, 2006, 2334, 2335, 6347, 3861, 151449, 3868, 1311, 7348, 8128, 1310, 8740, 147409, 2201, 2200, 2019, 133396, 8876, 5744, 90527, 3853, 5362, 3852, 4118, 6098, 3854, 3857, 59350, 6876, 55553, 11081, 5617, 140578, 729, 415, 441376, 1462, 11341, 51299, 8854, 2304, 1302, 912, 118427, 183, 55679, 7225, 388585, 4852, 2254, 3620, 6591, 3624, 10655, 55273, 146850, 26191, 8644, 4760, 3235, 3237, 3236, 3239, 221074, 2672, 28984, 402381, 8633, 9313, 55790, 72, 10763, 83854, 59, 10266, 864, 7476, 731220, 7475, 10562, 89777, 11211, 959, 146, 7857, 3273, 8710, 11213, 1299, 2487, 29114, 84467, 10842, 26585, 2242, 23767, 50509, 2138, 2139, 9333, 7368, 7092, 154796, 9242, 255738, 54510, 80243, 3676, 255631, 886, 2290, 4921, 4311, 30812, 3202, 1282, 3205, 4318, 1284, 3690, 3346, 10913, 64405, 64220, 134701, 3400, 81618, 5455, 23581, 5803, 1131, 51806, 3696, 4948, 10804, 5139, 4804, 64411, 83881, 7111, 54549, 9420, 9615, 1116, 491, 6954, 4811, 3428, 137970, 646, 2919, 150572, 55083, 2706, 2703, 25925, 3442, 190, 55084, 25928, 3199, 115908, 3198, 128553, 6317, 84628, 5268, 2191, 132625, 29895, 6663, 79192, 1755, 56956, 5588, 1750, 284340, 6507, 9290, 1240, 57124, 3445, 10100, 1044, 51339, 10107, 114902, 660, 11173, 56130, 1749, 5456, 6850, 90865, 1543, 6716, 2044, 1879, 651, 650, 1013, 80114, 258, 257, 6913, 375616	445	5249	15776	1.3980756099075051	1.9977456213071676E-5	1.8161488749557364E-6	7.78505075960112E-6
GOTERM_BP_ALL	GO:0009887~organ morphogenesis	61	9.472049689440993	8.61461139599181E-9	4208, 388585, 2006, 2254, 55083, 6347, 151449, 6591, 1311, 55084, 25928, 3624, 3199, 115908, 3198, 55273, 4760, 3235, 3237, 3236, 3239, 5268, 2201, 2200, 79192, 30812, 3202, 56956, 1750, 10913, 64220, 1044, 134701, 3400, 9313, 51339, 55790, 72, 59, 7476, 1749, 5456, 7475, 6850, 10804, 8854, 54549, 9420, 2487, 2304, 650, 26585, 1302, 491, 118427, 183, 55679, 258, 2138, 257, 6913	445	977	15776	2.2134624452290317	4.195227747083585E-5	3.496090346333247E-6	1.634863721067248E-5
GOTERM_BP_ALL	GO:0061448~connective tissue development	25	3.881987577639751	2.277977866671235E-8	4208, 388585, 59, 864, 11173, 2254, 7476, 151449, 6591, 1311, 3696, 30812, 3202, 8710, 5744, 2487, 651, 650, 26585, 1302, 1116, 59350, 55553, 3400, 55790	445	225	15776	3.9390761548064916	1.1093136979845042E-4	8.533619214490251E-6	4.3231002955224085E-5
GOTERM_BP_ALL	GO:0032502~developmental process	208	32.298136645962735	3.06570536723382E-8	4208, 2006, 2334, 2335, 6347, 3861, 151449, 3868, 1311, 7348, 8128, 1310, 8740, 147409, 2201, 2200, 2019, 133396, 8876, 5744, 90527, 3853, 5362, 3852, 4118, 6098, 3854, 3857, 59350, 6876, 55553, 11081, 5617, 140578, 729, 415, 441376, 1462, 11341, 51299, 8854, 2304, 1302, 912, 118427, 183, 55679, 7225, 388585, 4852, 2254, 3620, 6591, 3624, 10655, 55273, 146850, 26191, 8644, 4760, 3235, 3237, 3236, 3239, 221074, 2672, 28984, 402381, 8633, 9313, 55790, 72, 10763, 83854, 59, 10266, 864, 7476, 731220, 7475, 10562, 89777, 11211, 959, 146, 7857, 3273, 8710, 11213, 1299, 2487, 29114, 84467, 10842, 26585, 2242, 23767, 50509, 2138, 2139, 9333, 7368, 7092, 154796, 9242, 255738, 54510, 80243, 3676, 255631, 886, 2290, 4921, 4311, 30812, 3202, 1282, 3205, 4318, 1284, 4316, 3690, 3346, 10913, 64405, 64220, 134701, 3400, 81618, 5455, 23581, 5803, 1131, 51806, 3696, 4948, 10804, 5139, 4804, 64411, 83881, 7111, 54549, 9420, 9615, 1116, 491, 6954, 4811, 3428, 137970, 646, 2919, 150572, 55083, 2706, 2703, 25925, 3442, 190, 55084, 25928, 3199, 115908, 3198, 128553, 6317, 84628, 5268, 2191, 132625, 29895, 6663, 79192, 1755, 56956, 5588, 1750, 284340, 6507, 9290, 1240, 57124, 3445, 10100, 1044, 51339, 10107, 114902, 660, 11173, 56130, 1749, 5456, 6850, 90865, 1543, 6716, 2044, 1879, 651, 650, 1013, 80114, 258, 257, 6913, 375616	445	5401	15776	1.3652935681906597	1.4928870900965396E-4	1.066421839956977E-5	5.818033205207129E-5
GOTERM_BP_ALL	GO:0022617~extracellular matrix disassembly	15	2.329192546583851	8.380662113719269E-8	2006, 4318, 4316, 2335, 5644, 2, 4811, 1803, 9313, 84290, 7092, 2191, 2201, 4921, 2200	445	84	15776	6.330658105939005	4.080549847070847E-4	2.7208847285797866E-5	1.590464225653676E-4
GOTERM_BP_ALL	GO:0044767~single-organism developmental process	201	31.211180124223603	1.1512548568830835E-7	4208, 2006, 2334, 2335, 6347, 3861, 151449, 3868, 1311, 8128, 1310, 8740, 147409, 2201, 2200, 2019, 133396, 8876, 5744, 90527, 3853, 5362, 4118, 6098, 3857, 59350, 6876, 55553, 11081, 5617, 140578, 729, 415, 441376, 1462, 11341, 51299, 8854, 2304, 1302, 912, 118427, 183, 55679, 7225, 388585, 4852, 2254, 3620, 6591, 3624, 10655, 55273, 146850, 26191, 8644, 4760, 3235, 3237, 3236, 3239, 221074, 2672, 28984, 402381, 8633, 9313, 55790, 72, 10763, 83854, 59, 10266, 864, 7476, 731220, 7475, 10562, 89777, 11211, 959, 146, 7857, 3273, 8710, 11213, 1299, 2487, 29114, 10842, 26585, 2242, 23767, 50509, 2138, 2139, 7368, 7092, 154796, 9242, 255738, 54510, 80243, 3676, 255631, 886, 2290, 4921, 4311, 30812, 3202, 1282, 3205, 1284, 4318, 4316, 3690, 3346, 10913, 64405, 64220, 134701, 3400, 81618, 5455, 23581, 5803, 1131, 3696, 4948, 10804, 5139, 4804, 64411, 83881, 7111, 54549, 9420, 9615, 1116, 491, 6954, 4811, 3428, 137970, 2919, 150572, 55083, 2706, 2703, 25925, 3442, 190, 55084, 25928, 3199, 115908, 3198, 128553, 6317, 84628, 5268, 2191, 132625, 29895, 6663, 79192, 1755, 56956, 5588, 1750, 284340, 6507, 9290, 1240, 57124, 3445, 10100, 1044, 51339, 10107, 114902, 660, 11173, 56130, 1749, 5456, 6850, 90865, 1543, 6716, 2044, 1879, 651, 650, 1013, 80114, 258, 257, 6913, 375616	445	5250	15776	1.3572930979133226	5.605040065406186E-4	3.5040707787148406E-5	2.1848263603851947E-4
GOTERM_BP_ALL	GO:0009790~embryo development	56	8.695652173913043	1.5365290931935034E-7	154796, 4208, 388585, 2254, 2335, 151449, 55084, 3624, 3199, 3676, 115908, 3198, 10655, 55273, 4760, 3235, 3236, 3239, 2201, 6663, 2200, 79192, 30812, 3202, 2019, 3205, 1284, 4318, 1750, 3690, 5362, 55553, 64220, 1044, 134701, 51339, 10763, 7476, 1749, 5456, 7475, 729, 10804, 1543, 83881, 8854, 2487, 2304, 650, 26585, 491, 23767, 2138, 257, 2139, 6913	445	934	15776	2.1255828501311265	7.48009826768814E-4	4.401607395276841E-5	2.9159903929265596E-4
GOTERM_BP_ALL	GO:0009653~anatomical structure morphogenesis	113	17.546583850931675	3.445531607557264E-7	154796, 4208, 2006, 2335, 6347, 151449, 3868, 1311, 80243, 8740, 3676, 886, 2201, 2200, 30812, 3202, 2019, 1282, 3205, 4318, 1284, 3853, 3690, 5362, 10913, 59350, 55553, 64220, 134701, 3400, 11081, 729, 5803, 10804, 4804, 51299, 64411, 83881, 8854, 7111, 54549, 9420, 2304, 1302, 1116, 491, 118427, 183, 55679, 7225, 137970, 388585, 2254, 55083, 6591, 55084, 25928, 3624, 3199, 115908, 10655, 3198, 6317, 55273, 146850, 4760, 3235, 84628, 3237, 3236, 3239, 5268, 2191, 6663, 79192, 56956, 5588, 1750, 284340, 6507, 28984, 57124, 8633, 1044, 9313, 51339, 55790, 72, 10763, 83854, 59, 10266, 7476, 1749, 5456, 7475, 10562, 6850, 7857, 2044, 3273, 2487, 650, 84467, 26585, 2242, 23767, 258, 2138, 257, 2139, 6913, 7368	445	2534	15776	1.5809157259030002	0.0016765671704848106	9.321644297044518E-5	6.538841257897055E-4
GOTERM_CC_ALL	GO:0044420~extracellular matrix component	17	2.639751552795031	4.343681613223616E-7	2006, 81794, 1282, 340706, 1284, 166752, 83872, 2254, 2335, 6507, 1302, 27283, 5803, 4811, 50509, 2201, 2200	474	126	16987	4.835225370035497	2.0282940273097516E-4	3.380775773753619E-5	6.194992409613853E-4
