"","gene","ensembl","Antibody","max_FC_log2","is_max"
"19026","GCAT","ENSG00000100116.12",NA,0.3961826,0
"19027","GCC1","ENSG00000179562.2",NA,0.008833828,0
"19028","GCC2","ENSG00000135968.15",NA,0.03287243,0
"19029","GCC2-AS1","ENSG00000214184.3",NA,-1.078737,0
"19030","GCDH","ENSG00000105607.8",NA,0.1807337,0
"19031","GCFC2","ENSG00000005436.9",NA,-0.2393001,0
"19032","GCG","ENSG00000115263.10",NA,-2.37468,0
"19033","GCGR","ENSG00000215644.5",NA,-0.913799,0
"19034","GCH1","ENSG00000131979.14",NA,0.8791892,0
"19035","GCHFR","ENSG00000137880.4",NA,-0.1689635,0
"19036","GCK","ENSG00000106633.11",NA,-1.699134,0
"19037","GCKR","ENSG00000084734.4",NA,-2.394279,0
"19038","GCLC","ENSG00000001084.6",NA,-0.5269692,0
"19039","GCLM","ENSG00000023909.5",NA,-1.699664,0
"19040","GCM1","ENSG00000137270.10",NA,-0.1733972,0
"19041","GCM2","ENSG00000124827.6",NA,-0.6780719,0
"19042","GCN1","ENSG00000089154.6",NA,0.3508486,0
"19043","GCNA","ENSG00000147174.7",NA,-0.09357011,0
"19044","GCNAP1","ENSG00000256912.1",NA,-2.641546,0
"19045","GCNT1","ENSG00000187210.8",NA,-0.6233815,0
"19046","GCNT1P1","ENSG00000236474.1",NA,0.6743811,0
"19048","GCNT1P3","ENSG00000231047.1",NA,-1.205701,0
"19050","GCNT1P5","ENSG00000237620.1",NA,1.584963,0
"19051","GCNT2","ENSG00000111846.11",NA,-1.263123,0
"19052","GCNT2P1","ENSG00000205318.3",NA,-1.92785,0
"19053","GCNT3","ENSG00000140297.8",NA,-2.854783,0
"19054","GCNT4","ENSG00000176928.4",NA,-2.162693,0
"19055","GCNT7","ENSG00000124091.5",NA,0.9984578,0
"19056","GCOM1","ENSG00000137878.12",NA,-0.2235992,0
"19057","GCOM2","ENSG00000227725.2",NA,-0.6710787,0
"19058","GCSAM","ENSG00000174500.8",NA,0.2350048,0
"19059","GCSAML","ENSG00000169224.8",NA,-0.8105222,0
"19060","GCSH","ENSG00000140905.5",NA,-0.2769004,0
"19061","GCSHP3","ENSG00000237580.1",NA,0.4175803,0
"19063","GCSHP5","ENSG00000224837.1",NA,-0.4985967,0
"19065","GDA","ENSG00000119125.12",NA,-5.332717,0
"19066","GDAP1","ENSG00000104381.8",NA,0.551614,0
"19067","GDAP1L1","ENSG00000124194.11",NA,1.226838,0
"19068","GDAP2","ENSG00000196505.6",NA,-0.5455048,0
"19069","GDE1","ENSG00000006007.7",NA,-0.2585941,0
"19070","GDF1","ENSG00000130283.7",NA,-0.982722,0
"19071","GDF11","ENSG00000135414.5",NA,-0.4805625,0
"19072","GDF15","ENSG00000130513.6",NA,0.488131,0
"19074","GDF5","ENSG00000125965.4",NA,-4.543991,0
"19075","GDF5-AS1","ENSG00000204183.1",NA,-1.169167,0
"19076","GDF6","ENSG00000156466.8",NA,0.4155145,0
"19077","GDF7","ENSG00000143869.5",NA,-2.57767,0
"19078","GDF9","ENSG00000164404.4",NA,-0.2173114,0
"19079","GDI1","ENSG00000203879.7",NA,-0.3068237,0
"19080","GDI2","ENSG00000057608.12",NA,-0.3260475,0
"19081","GDI2P1","ENSG00000229165.1",NA,-0.6780719,0
"19082","GDI2P2","ENSG00000233994.2",NA,-0.08627073,0
"19083","GDNF","ENSG00000168621.10",NA,-1.284096,0
"19084","GDNF-AS1","ENSG00000248587.2",NA,0.2812861,0
"19085","GDPD1","ENSG00000153982.6",NA,0.7068899,0
"19086","GDPD2","ENSG00000130055.9",NA,3.077706,0
"19087","GDPD3","ENSG00000102886.10",NA,3.096291,0
"19088","GDPD4","ENSG00000178795.5",NA,1.485427,0
"19089","GDPD5","ENSG00000158555.10",NA,0.6991064,0
"19090","GDPGP1","ENSG00000183208.8",NA,0.3505775,0
"19091","GEM","ENSG00000164949.3",NA,-0.6726773,0
"19092","GEMIN2","ENSG00000092208.12",NA,-0.08563544,0
"19094","GEMIN2P2","ENSG00000235339.1",NA,-0.8155754,0
"19095","GEMIN4","ENSG00000179409.6",NA,-0.5388586,0
"19096","GEMIN5","ENSG00000082516.8",NA,-0.1839231,0
"19097","GEMIN6","ENSG00000152147.6",NA,-0.07029723,0
"19098","GEMIN7","ENSG00000142252.6",NA,0.05701431,0
"19099","GEMIN7-AS1","ENSG00000267348.2",NA,1.433342,0
"19100","GEMIN8","ENSG00000046647.9",NA,0.461347,0
"19103","GEMIN8P4","ENSG00000228175.2",NA,-0.8106383,0
"19104","GEN1","ENSG00000178295.10",NA,-0.7731362,0
"19105","GET1","ENSG00000182093.10",NA,-0.2373261,0
"19106","GET3","ENSG00000198356.7",NA,0.09264505,0
"19107","GET4","ENSG00000239857.2",NA,0.1661561,0
"19108","GFAP","ENSG00000131095.7",NA,-1.54757,0
"19109","GFER","ENSG00000127554.12",NA,0.6517846,0
"19110","GFI1","ENSG00000162676.7",NA,-2.738131,0
"19111","GFI1B","ENSG00000165702.8",NA,-5.913664,0
"19112","GFM1","ENSG00000168827.10",NA,-0.08950479,0
"19113","GFM2","ENSG00000164347.13",NA,0.4377809,0
"19114","GFOD1","ENSG00000145990.6",NA,-2.259768,0
"19115","GFOD1-AS1","ENSG00000237786.1",NA,-1.312503,0
"19116","GFOD2","ENSG00000141098.8",NA,-0.02564635,0
"19117","GFPT1","ENSG00000198380.8",NA,-0.01833273,0
"19118","GFPT2","ENSG00000131459.8",NA,-4.129189,0
"19119","GFRA1","ENSG00000151892.10",NA,6.075832,0
"19120","GFRA2","ENSG00000168546.6",NA,3.534826,0
"19121","GFRA3","ENSG00000146013.6",NA,-1.341568,0
"19122","GFRA4","ENSG00000125861.10",NA,-0.6780719,0
"19124","GFY","ENSG00000261949.1",NA,0.2180923,0
"19125","GGA1","ENSG00000100083.14",NA,-0.2075479,0
"19126","GGA2","ENSG00000103365.11",NA,-0.0284581,0
"19127","GGA3","ENSG00000125447.12",NA,0.1742523,0
"19128","GGACT","ENSG00000134864.6",NA,0.09042402,0
"19129","GGCT","ENSG00000006625.13",NA,0.5232994,0
"19130","GGCTP1","ENSG00000251000.1",NA,-0.09864759,0
"19131","GGCTP2","ENSG00000232943.1",NA,0.6114347,0
"19132","GGCX","ENSG00000115486.7",NA,0.2629436,0
"19133","GGH","ENSG00000137563.7",NA,-0.765889,0
"19134","GGN","ENSG00000179168.10",NA,-0.1226265,0
"19135","GGNBP1","ENSG00000204188.3",NA,-0.0637256,0
"19136","GGPS1","ENSG00000152904.7",NA,0.3454363,0
"19137","GGT1","ENSG00000100031.14",NA,1.770785,0
"19138","GGT2","ENSG00000133475.12",NA,2.886713,0
"19139","GGT3P","ENSG00000197421.5",NA,3.896356,0
"19140","GGT5","ENSG00000099998.13",NA,-1.593583,0
"19141","GGT6","ENSG00000167741.6",NA,0.4774469,0
"19142","GGT7","ENSG00000131067.12",NA,-1.210158,0
"19143","GGT8P","ENSG00000236969.2",NA,-1,0
"19144","GGTA1P","ENSG00000204136.6",NA,-3.003683,0
"19145","GGTA2P","ENSG00000237766.2",NA,0.1136109,0
"19146","GGTLC1","ENSG00000149435.8",NA,3.71097,0
"19147","GGTLC2","ENSG00000100121.8",NA,0.8961642,0
"19148","GGTLC4P","ENSG00000230712.2",NA,-2.550611,0
"19150","GHDC","ENSG00000167925.11",NA,0.4683896,0
"19151","GHITM","ENSG00000165678.15",NA,0.3299652,0
"19152","GHR","ENSG00000112964.9",NA,4.201852,0
"19153","GHRH","ENSG00000118702.5",NA,0.5514099,0
"19154","GHRHR","ENSG00000106128.14",NA,-3.466568,0
"19155","GHRL","ENSG00000157017.11",NA,0.4310498,0
"19156","GHRLOS","ENSG00000240288.3",NA,-0.906178,0
"19157","GHSR","ENSG00000121853.3",NA,-0.4694853,0
"19158","GID4","ENSG00000141034.5",NA,-0.2872706,0
"19159","GID8","ENSG00000101193.6",NA,0.7444011,0
"19160","GIGYF1","ENSG00000146830.9",NA,-0.151588,0
"19161","GIGYF2","ENSG00000204120.10",NA,0.002307196,0
"19162","GIHCG","ENSG00000257698.1",NA,-1.020705,0
"19163","GIMAP1","ENSG00000213203.2",NA,-0.6780719,0
"19164","GIMAP2","ENSG00000106560.6",NA,-0.6438604,0
"19165","GIMAP4","ENSG00000133574.5",NA,0.1520031,0
"19166","GIMAP5","ENSG00000196329.6",NA,-1.847997,0
"19167","GIMAP6","ENSG00000133561.11",NA,0.5025003,0
"19169","GIMAP8","ENSG00000171115.3",NA,-1.263034,0
"19171","GIN1","ENSG00000145723.12",NA,0.5228337,0
"19172","GINM1","ENSG00000055211.8",NA,0.08285619,0
"19173","GINS1","ENSG00000101003.8",NA,-0.2880356,0
"19174","GINS2","ENSG00000131153.4",NA,-0.4083184,0
"19175","GINS3","ENSG00000181938.9",NA,-0.4446462,0
"19176","GINS4","ENSG00000147536.7",NA,-1.476422,0
"19177","GIP","ENSG00000159224.4",NA,-3.070389,0
"19178","GIPC1","ENSG00000123159.11",NA,-0.2173253,0
"19179","GIPC2","ENSG00000137960.5",NA,-6.392317,0
"19180","GIPC3","ENSG00000179855.5",NA,-2.948085,0
"19181","GIPR","ENSG00000010310.4",NA,1.17843,0
"19182","GIT1","ENSG00000108262.11",NA,0.1295091,0
"19183","GIT2","ENSG00000139436.16",NA,0.09294117,0
"19184","GJA1","ENSG00000152661.7",NA,0.9187382,0
"19185","GJA10","ENSG00000135355.3",NA,0.7369656,0
"19186","GJA1P1","ENSG00000176857.4",NA,0.04629365,0
"19187","GJA3","ENSG00000121743.3",NA,-3.759546,0
"19188","GJA4","ENSG00000187513.8",NA,-2.314873,0
"19189","GJA6P","ENSG00000236187.1",NA,-2.36257,0
"19190","GJA8","ENSG00000121634.4",NA,-3.722466,0
"19191","GJA9","ENSG00000131233.8",NA,-1.429044,0
"19192","GJB1","ENSG00000169562.9",NA,-3.785943,0
"19193","GJB2","ENSG00000165474.5",NA,-3.623227,0
"19194","GJB3","ENSG00000188910.7",NA,-3.733928,0
"19195","GJB4","ENSG00000189433.5",NA,-2.091011,0
"19196","GJB5","ENSG00000189280.3",NA,-2.528928,0
"19197","GJB6","ENSG00000121742.11",NA,-5.536389,0
"19198","GJB7","ENSG00000164411.6",NA,0.6416177,0
"19199","GJC1","ENSG00000182963.5",NA,-2.807916,0
"19200","GJC2","ENSG00000198835.3",NA,-2.397223,0
"19201","GJC3","ENSG00000176402.5",NA,-0.4095894,0
"19202","GJD2","ENSG00000159248.4",NA,-8.575917,0
"19203","GJD3","ENSG00000183153.5",NA,0.336788,0
"19204","GJD4","ENSG00000177291.3",NA,-1.797371,0
"19205","GK","ENSG00000198814.8",NA,0.5370878,0
"19206","GK-AS1","ENSG00000243055.1",NA,0.4177881,0
"19208","GK3P","ENSG00000229894.2",NA,0.212699,0
"19209","GK5","ENSG00000175066.11",NA,-0.4743393,0
"19210","GKAP1","ENSG00000165113.8",NA,0.8282382,0
"19211","GKN1","ENSG00000169605.5",NA,-3.290515,0
"19212","GKN2","ENSG00000183607.5",NA,-3.028569,0
"19213","GLA","ENSG00000102393.5",NA,-0.7276719,0
"19214","GLB1","ENSG00000170266.11",NA,-0.4172962,0
"19215","GLB1L","ENSG00000163521.11",NA,-1.09301,0
"19216","GLB1L2","ENSG00000149328.10",NA,0.2155221,0
"19217","GLB1L3","ENSG00000166105.11",NA,-1.32646,0
"19218","GLCCI1","ENSG00000106415.8",NA,0.6538602,0
"19219","GLCCI1-DT","ENSG00000233108.1",NA,0.9185724,0
"19220","GLCE","ENSG00000138604.5",NA,-0.2872293,0
"19221","GLDC","ENSG00000178445.8",NA,0.9692975,0
"19222","GLDCP1","ENSG00000248590.2",NA,0.4694853,0
"19223","GLDN","ENSG00000186417.9",NA,1.197368,0
"19224","GLE1","ENSG00000119392.10",NA,0.1768665,0
"19225","GLG1","ENSG00000090863.7",NA,-0.8795758,0
"19226","GLI1","ENSG00000111087.5",NA,-2.04659,0
"19227","GLI2","ENSG00000074047.16",NA,-4.220025,0
"19228","GLI3","ENSG00000106571.8",NA,-0.3031494,0
"19229","GLI4","ENSG00000250571.2",NA,0.7006523,0
"19230","GLIPR1","ENSG00000139278.5",NA,-4.182432,0
"19231","GLIPR1L1","ENSG00000173401.5",NA,1.258503,0
"19232","GLIPR1L2","ENSG00000180481.6",NA,1.586141,0
"19233","GLIPR2","ENSG00000122694.11",NA,-3.573468,0
"19234","GLIS1","ENSG00000174332.3",NA,-3.690045,0
"19235","GLIS2","ENSG00000126603.4",NA,-0.5790204,0
"19236","GLIS2-AS1","ENSG00000262686.1",NA,-2.947007,0
"19237","GLIS3","ENSG00000107249.17",NA,-4.978609,0
"19238","GLIS3-AS1","ENSG00000237009.2",NA,-5.356546,0
"19239","GLMN","ENSG00000174842.12",NA,-0.6377693,0
"19240","GLMP","ENSG00000198715.7",NA,-0.1501957,0
"19241","GLO1","ENSG00000124767.6",NA,0.4223377,0
"19242","GLOD4","ENSG00000167699.9",NA,-0.3978973,0
"19243","GLOD5","ENSG00000171433.7",NA,3.018252,0
"19244","GLP1R","ENSG00000112164.5",NA,-5.398549,0
"19245","GLP2R","ENSG00000065325.8",NA,-3.574033,0
"19246","GLRA1","ENSG00000145888.6",NA,-1.009278,0
"19247","GLRA2","ENSG00000101958.9",NA,-0.3561438,0
"19248","GLRA3","ENSG00000145451.8",NA,2.643856,0
"19249","GLRA4","ENSG00000188828.7",NA,2.009984,0
"19250","GLRB","ENSG00000109738.6",NA,-1.308999,0
"19251","GLRX","ENSG00000173221.9",NA,0.7348721,0
"19252","GLRX2","ENSG00000023572.4",NA,0.3091535,0
"19253","GLRX3","ENSG00000108010.7",NA,-0.2459082,0
"19254","GLRX3P2","ENSG00000216657.1",NA,-0.1264782,0
"19255","GLRX5","ENSG00000182512.4",NA,0.1418618,0
"19257","GLS","ENSG00000115419.8",NA,-2.112485,0
"19258","GLS2","ENSG00000135423.8",NA,-0.4646404,0
"19259","GLT1D1","ENSG00000151948.7",NA,-6.699856,0
"19260","GLT8D1","ENSG00000016864.12",NA,-0.3712722,0
"19261","GLT8D2","ENSG00000120820.8",NA,-3.275776,0
"19262","GLTP","ENSG00000139433.5",NA,0.4332313,0
"19263","GLTPD2","ENSG00000182327.7",NA,-0.2477428,0
"19264","GLTPP1","ENSG00000255138.1",NA,1.046012,0
"19265","GLUD1","ENSG00000148672.7",NA,0.5569521,0
"19266","GLUD1P3","ENSG00000250959.2",NA,0.4611835,0
"19267","GLUD2","ENSG00000182890.3",NA,2.017781,0
"19268","GLUL","ENSG00000135821.12",NA,0.9581714,0
"19269","GLULP3","ENSG00000254572.2",NA,2.281286,0
"19270","GLULP4","ENSG00000178723.7",NA,2.022368,0
"19271","GLYAT","ENSG00000149124.6",NA,-1.584963,0
"19272","GLYATL1","ENSG00000166840.9",NA,3.145295,0
"19273","GLYATL1B","ENSG00000255151.2",NA,-1.034334,0
"19274","GLYATL1P1","ENSG00000255189.1",NA,-1.445688,0
"19275","GLYATL1P2","ENSG00000254717.2",NA,1.484711,0
"19276","GLYATL1P4","ENSG00000254399.2",NA,1.895395,0
"19277","GLYATL2","ENSG00000156689.2",NA,-3.012306,0
"19278","GLYATL3","ENSG00000203972.5",NA,8.91723,0
"19280","GLYCTK","ENSG00000168237.13",NA,-1.792818,0
"19281","GLYCTK-AS1","ENSG00000242797.2",NA,0.5443205,0
"19282","GLYR1","ENSG00000140632.12",NA,0.4498469,0
"19283","GM2A","ENSG00000196743.4",NA,0.1558892,0
"19284","GMCL1","ENSG00000087338.4",NA,0.1876303,0
"19286","GMCL2","ENSG00000244234.1",NA,0.8501762,0
"19287","GMDS","ENSG00000112699.6",NA,-0.8714637,0
"19288","GMDS-DT","ENSG00000250903.4",NA,-0.449132,0
"19289","GMEB1","ENSG00000162419.8",NA,-0.5995718,0
"19290","GMEB2","ENSG00000101216.6",NA,0.106215,0
"19291","GMFB","ENSG00000197045.8",NA,-0.0286846,0
"19292","GMFBP1","ENSG00000243495.1",NA,-0.4694853,0
"19293","GMFG","ENSG00000130755.8",NA,-0.3048914,0
"19294","GMIP","ENSG00000089639.6",NA,-0.544336,0
"19296","GMNC","ENSG00000205835.4",NA,0.6438562,0
"19297","GMNN","ENSG00000112312.5",NA,-0.7506156,0
"19298","GMPPA","ENSG00000144591.13",NA,-0.001398638,0
"19299","GMPPB","ENSG00000173540.8",NA,0.2158096,0
"19300","GMPR","ENSG00000137198.5",NA,-0.6581331,0
"19301","GMPR2","ENSG00000100938.13",NA,0.4473665,0
"19302","GMPS","ENSG00000163655.11",NA,-0.4231612,0
"19303","GMPSP1","ENSG00000250471.2",NA,-0.2701993,0
"19304","GNA11","ENSG00000088256.4",NA,0.1119927,0
"19305","GNA12","ENSG00000146535.9",NA,-0.6066998,0
"19306","GNA13","ENSG00000120063.5",NA,0.2734863,0
"19308","GNA14","ENSG00000156049.6",NA,1.632079,0
"19309","GNA14-AS1","ENSG00000231373.1",NA,-1.263034,0
"19310","GNA15","ENSG00000060558.3",NA,-3.781194,0
"19311","GNAI1","ENSG00000127955.11",NA,-3.760393,0
"19312","GNAI2","ENSG00000114353.12",NA,-0.544468,0
"19313","GNAI2P1","ENSG00000255749.1",NA,0.4568577,0
"19315","GNAI3","ENSG00000065135.7",NA,-0.3352848,0
"19316","GNAL","ENSG00000141404.11",NA,-2.464076,0
"19317","GNAO1","ENSG00000087258.9",NA,-1.142594,0
"19318","GNAQ","ENSG00000156052.6",NA,-0.2366731,0
"19319","GNAQP1","ENSG00000214077.4",NA,0.6414376,0
"19320","GNAS","ENSG00000087460.19",NA,0.2131244,0
"19321","GNAS-AS1","ENSG00000235590.3",NA,4.353574,0
"19322","GNAT1","ENSG00000114349.5",NA,-0.8319846,0
"19323","GNAT2","ENSG00000134183.7",NA,-0.990219,0
"19324","GNAT3","ENSG00000214415.3",NA,4.449684,0
"19325","GNAZ","ENSG00000128266.7",NA,0.4684814,0
"19326","GNB1","ENSG00000078369.13",NA,-0.4701678,0
"19327","GNB1L","ENSG00000185838.9",NA,-0.1369678,0
"19328","GNB2","ENSG00000172354.5",NA,-0.1437596,0
"19329","GNB3","ENSG00000111664.6",NA,-0.5534896,0
"19330","GNB4","ENSG00000114450.5",NA,-0.07908481,0
"19331","GNB5","ENSG00000069966.14",NA,-1.16899,0
"19332","GNE","ENSG00000159921.10",NA,-2.133471,0
"19333","GNG10","ENSG00000242616.3",NA,-0.9945394,0
"19334","GNG11","ENSG00000127920.5",NA,-1.467485,0
"19335","GNG12","ENSG00000172380.5",NA,-1.864609,0
"19336","GNG12-AS1","ENSG00000232284.3",NA,-1.17702,0
"19337","GNG13","ENSG00000127588.4",NA,1.266219,0
"19338","GNG2","ENSG00000186469.4",NA,-3.261917,0
"19339","GNG3","ENSG00000162188.5",NA,-0.01788755,0
"19340","GNG4","ENSG00000168243.6",NA,-1.223506,0
"19341","GNG5","ENSG00000174021.6",NA,-0.6961181,0
"19342","GNG5P2","ENSG00000133136.3",NA,-0.4710503,0
"19343","GNG7","ENSG00000176533.8",NA,-0.1670326,0
"19344","GNG8","ENSG00000167414.4",NA,-1.472957,0
"19345","GNGT1","ENSG00000127928.8",NA,1.849067,0
"19346","GNGT2","ENSG00000167083.2",NA,1.437405,0
"19347","GNL1","ENSG00000204590.8",NA,-0.6550007,0
"19348","GNL2","ENSG00000134697.8",NA,-0.7397455,0
"19349","GNL2P1","ENSG00000223893.1",NA,1.736966,0
"19350","GNL3","ENSG00000163938.12",NA,0.02706731,0
"19351","GNL3L","ENSG00000130119.11",NA,-0.08155804,0
"19352","GNL3LP1","ENSG00000215032.2",NA,0.4756025,0
"19353","GNLY","ENSG00000115523.12",NA,-0.7902814,0
"19354","GNMT","ENSG00000124713.5",NA,2.21273,0
"19355","GNPAT","ENSG00000116906.7",NA,-0.1349242,0
"19357","GNPDA1","ENSG00000113552.11",NA,-0.249265,0
"19358","GNPDA2","ENSG00000163281.7",NA,-0.5701259,0
"19359","GNPNAT1","ENSG00000100522.4",NA,0.5342728,0
"19360","GNPTAB","ENSG00000111670.10",NA,0.3727699,0
"19361","GNPTG","ENSG00000090581.5",NA,0.4003539,0
"19362","GNRH1","ENSG00000147437.5",NA,-1.399397,0
"19363","GNRH2","ENSG00000125787.7",NA,-0.6293981,0
"19364","GNRHR","ENSG00000109163.6",NA,0.4903256,0
"19365","GNRHR2","ENSG00000211451.7",NA,0.3458646,0
"19366","GNRHR2P1","ENSG00000259169.1",NA,0.959358,0
"19367","GNS","ENSG00000135677.6",NA,0.1376022,0
"19368","GOLGA1","ENSG00000136935.9",NA,0.447376,0
"19369","GOLGA2","ENSG00000167110.12",NA,0.1911971,0
"19370","GOLGA2P1","ENSG00000205333.5",NA,0.3219281,0
"19371","GOLGA2P10","ENSG00000255769.3",NA,0.2314503,0
"19374","GOLGA2P5","ENSG00000238105.3",NA,0.7885857,0
"19375","GOLGA2P7","ENSG00000225151.6",NA,-0.1906838,0
"19376","GOLGA2P8","ENSG00000214433.4",NA,1.321928,0
"19378","GOLGA3","ENSG00000090615.8",NA,0.6405852,0
"19379","GOLGA4","ENSG00000144674.12",NA,0.07141477,0
"19380","GOLGA5","ENSG00000066455.8",NA,0.0245205,0
"19382","GOLGA6A","ENSG00000159289.6",NA,0.8018167,0
"19383","GOLGA6B","ENSG00000215186.6",NA,0.3114357,0
"19384","GOLGA6C","ENSG00000167195.7",NA,-0.2016339,0
"19385","GOLGA6D","ENSG00000140478.10",NA,-0.8479969,0
"19386","GOLGA6L11P","ENSG00000223698.3",NA,-3.584963,0
"19388","GOLGA6L2","ENSG00000174450.7",NA,-1.263034,0
"19389","GOLGA6L3","ENSG00000188388.9",NA,-0.2324461,0
"19390","GOLGA6L4","ENSG00000184206.7",NA,-0.6020379,0
"19391","GOLGA6L5P","ENSG00000230373.4",NA,-0.2887957,0
"19392","GOLGA6L7","ENSG00000261649.1",NA,-2.55849,0
"19393","GOLGA6L9","ENSG00000197978.8",NA,-1.263034,0
"19394","GOLGA7","ENSG00000147533.12",NA,-0.2609543,0
"19395","GOLGA7B","ENSG00000155265.6",NA,0.4109809,0
"19396","GOLGA8A","ENSG00000175265.13",NA,-0.876802,0
"19397","GOLGA8B","ENSG00000215252.7",NA,-0.1405487,0
"19399","GOLGA8DP","ENSG00000175676.11",NA,-4.847997,0
"19400","GOLGA8EP","ENSG00000185182.10",NA,-3.847997,0
"19401","GOLGA8F","ENSG00000153684.10",NA,1.399931,0
"19402","GOLGA8G","ENSG00000183629.9",NA,-0.9411063,0
"19403","GOLGA8H","ENSG00000261794.1",NA,-1.442228,0
"19404","GOLGA8J","ENSG00000179938.11",NA,-1.135655,0
"19405","GOLGA8K","ENSG00000249931.3",NA,-2.659456,0
"19406","GOLGA8M","ENSG00000261480.1",NA,0.9068906,0
"19407","GOLGA8N","ENSG00000232653.4",NA,-0.07268919,0
"19408","GOLGA8O","ENSG00000206127.6",NA,-0.1776916,0
"19409","GOLGA8Q","ENSG00000178115.10",NA,-0.07847406,0
"19410","GOLGA8R","ENSG00000186399.8",NA,-0.05806791,0
"19411","GOLGA8S","ENSG00000261739.2",NA,-1.05153,0
"19412","GOLGA8T","ENSG00000261247.1",NA,-2.325922,0
"19413","GOLGA8UP","ENSG00000103832.10",NA,0.2486114,0
"19414","GOLGA8VP","ENSG00000259236.1",NA,-1.263034,0
"19415","GOLGB1","ENSG00000173230.11",NA,0.2719302,0
"19416","GOLIM4","ENSG00000173905.4",NA,-2.341354,0
"19417","GOLM1","ENSG00000135052.12",NA,1.040008,0
"19418","GOLPH3","ENSG00000113384.9",NA,-0.09414069,0
"19419","GOLPH3L","ENSG00000143457.6",NA,0.08235649,0
"19420","GOLT1A","ENSG00000174567.7",NA,-0.1446497,0
"19421","GOLT1B","ENSG00000111711.5",NA,-0.2838112,0
"19422","GON4L","ENSG00000116580.14",NA,0.02897722,0
"19423","GON7","ENSG00000170270.4",NA,0.09089282,0
"19424","GOPC","ENSG00000047932.9",NA,-1.213368,0
"19425","GORAB","ENSG00000120370.8",NA,-0.3901894,0
"19426","GORAB-AS1","ENSG00000231407.1",NA,-0.8984107,0
"19427","GORASP1","ENSG00000114745.9",NA,0.5125872,0
"19428","GORASP2","ENSG00000115806.8",NA,-0.1767793,0
"19429","GOSR1","ENSG00000108587.10",NA,-0.00800614,0
"19430","GOSR2","ENSG00000108433.11",NA,-0.3104443,0
"19431","GOT1","ENSG00000120053.9",NA,-0.08218028,0
"19433","GOT2","ENSG00000125166.8",NA,0.225335,0
"19434","GOT2P2","ENSG00000230849.2",NA,0.7568652,0
"19435","GOT2P3","ENSG00000233719.2",NA,1.102147,0
"19436","GP1BA","ENSG00000185245.6",NA,0.386819,0
"19437","GP1BB","ENSG00000203618.5",NA,-0.5766632,0
"19439","GP5","ENSG00000178732.4",NA,0.07576751,0
"19440","GP6","ENSG00000088053.7",NA,2.043931,0
"19442","GPA33","ENSG00000143167.7",NA,-3.886132,0
"19443","GPAA1","ENSG00000197858.6",NA,0.3308157,0
"19444","GPAA1P1","ENSG00000240069.1",NA,-0.2186403,0
"19445","GPAA1P2","ENSG00000230596.2",NA,0.5106897,0
"19446","GPALPP1","ENSG00000133114.13",NA,-0.5594066,0
"19447","GPAM","ENSG00000119927.9",NA,-0.2252249,0
"19448","GPANK1","ENSG00000204438.6",NA,-0.1868417,0
"19449","GPAT2","ENSG00000186281.8",NA,-0.2961652,0
"19450","GPAT2P1","ENSG00000237510.3",NA,3.985977,0
"19451","GPAT2P2","ENSG00000188383.7",NA,-1.182114,0
"19452","GPAT3","ENSG00000138678.6",NA,-2.056099,0
"19453","GPAT4","ENSG00000158669.7",NA,-0.07178952,0
"19454","GPATCH1","ENSG00000076650.2",NA,-0.1625836,0
"19455","GPATCH11","ENSG00000152133.10",NA,-0.5575308,0
"19456","GPATCH2","ENSG00000092978.6",NA,0.2329987,0
"19457","GPATCH2L","ENSG00000089916.13",NA,-0.5081831,0
"19458","GPATCH3","ENSG00000198746.8",NA,-0.2488264,0
"19459","GPATCH4","ENSG00000160818.12",NA,0.2892471,0
"19460","GPATCH8","ENSG00000186566.7",NA,-0.6612569,0
"19461","GPBAR1","ENSG00000179921.10",NA,-0.2823997,0
"19462","GPBP1","ENSG00000062194.11",NA,0.2242947,0
"19463","GPBP1L1","ENSG00000159592.6",NA,-0.479447,0
"19464","GPC1","ENSG00000063660.4",NA,-1.183382,0
"19465","GPC2","ENSG00000213420.3",NA,-1.061756,0
"19466","GPC3","ENSG00000147257.9",NA,-2.350779,0
"19467","GPC4","ENSG00000076716.7",NA,-0.8122056,0
"19468","GPC5","ENSG00000179399.9",NA,1.89403,0
"19471","GPC6","ENSG00000183098.6",NA,-0.8409942,0
"19474","GPCPD1","ENSG00000125772.8",NA,-1.192351,0
"19475","GPD1","ENSG00000167588.8",NA,1.248071,0
"19476","GPD1L","ENSG00000152642.6",NA,1.501942,0
"19477","GPD2","ENSG00000115159.11",NA,-0.1514991,0
"19478","GPER1","ENSG00000164850.10",NA,0.4632651,0
"19479","GPHA2","ENSG00000149735.2",NA,2.260528,0
"19480","GPHN","ENSG00000171723.11",NA,0.6428299,0
"19481","GPI","ENSG00000105220.10",NA,-0.1142715,0
"19482","GPKOW","ENSG00000068394.9",NA,-0.1152274,0
"19483","GPLD1","ENSG00000112293.10",NA,-2.197386,0
"19484","GPM6A","ENSG00000150625.12",NA,0.6307069,0
"19485","GPM6B","ENSG00000046653.10",NA,-0.6010083,0
"19486","GPN1","ENSG00000198522.9",NA,-0.4958083,0
"19487","GPN2","ENSG00000142751.10",NA,-0.2696108,0
"19488","GPN3","ENSG00000111231.4",NA,0.2699344,0
"19489","GPNMB","ENSG00000136235.11",NA,-0.7983178,0
