"","gene_name","antibody_name","RNASeq_name","RPPAFC","RNAFC","log2RPPAFC","log2RNAFC","max_log_FC","max_RPPAorRNA"
"16","BID","Bid_Caution","ENSG00000015475.14",0.944356770525191,1.06008425574068,-0.0825960935329833,0.0841789350795029,0.0841789350795029,"RNA"
"17","BIRC2","cIAP_Caution","ENSG00000110330.4",1.08139689255668,1.14023483986563,0.112896115888474,0.189330988791522,0.189330988791522,"RNA"
"18","BRCA2","BRCA2_Caution","ENSG00000139618.10",1.06749701792848,1.09995210606792,0.0942320396576598,0.137440707529413,0.137440707529413,"RNA"
"19","C12orf5","TIGAR","ENSG00000078237.4",0.864393889933563,1.02041508079839,-0.210239220507738,0.0291561259192223,-0.210239220507738,"RPPA"
"20","CASP7","Caspase-7_cleavedD198_Caution","ENSG00000165806.15",0.881941580239197,0.96079137605689,-0.181244999978209,-0.057704893235776,-0.181244999978209,"RPPA"
"21","CASP8","Caspase-8_Caution","ENSG00000064012.17",0.834185890965438,0.954308214405067,-0.261559183530915,-0.0674728039397818,-0.261559183530915,"RPPA"
"22","CAV1","Caveolin-1","ENSG00000105974.7",0.398095620338266,0.92036607786078,-1.32881309522655,-0.119720284080577,-1.32881309522655,"RPPA"
"23","CCNB1","Cyclin_B1","ENSG00000134057.10",0.850540002528859,0.966860935928163,-0.233549004686126,-0.0486196937832352,-0.233549004686126,"RPPA"
"24","CCND1","Cyclin_D1","ENSG00000110092.3",0.800214970805309,0.961740354767868,-0.321540475320893,-0.0562806389886501,-0.321540475320893,"RPPA"
"25","CCNE1","Cyclin_E1","ENSG00000105173.9",0.687340448095954,0.776680693013503,-0.540903234388134,-0.364606491474693,-0.540903234388134,"RPPA"
"26","CCNE2","Cyclin_E2_Caution","ENSG00000175305.12",0.853759804578456,0.887572645964655,-0.228097853478198,-0.172062888978448,-0.228097853478198,"RPPA"
"27","CDH1","E-Cadherin","ENSG00000039068.14",0.94784033100756,0.554582470227847,-0.0772840453257131,-0.850526079871394,-0.850526079871394,"RNA"
"28","CDH2","N-Cadherin","ENSG00000170558.4",0.884923972673472,1.07511449892513,-0.176374582017742,0.104490313986835,-0.176374582017742,"RPPA"
"29","CDH3","P-Cadherin_Caution","ENSG00000062038.9",0.668216710983893,0.746909398414773,-0.581612032369931,-0.420994843017564,-0.581612032369931,"RPPA"
"30","CDK1","CDK1","ENSG00000170312.11",0.853689691495078,1.01324845863197,-0.22821633639436,0.0189879807381227,-0.22821633639436,"RPPA"
"31","CDKN1A","p21","ENSG00000124762.9",1.00932376839045,1.07199774918434,0.0133890328445149,0.100301876650161,0.100301876650161,"RNA"
"32","CDKN2A","p14 Arf(BetA300-340A)_Caution","ENSG00000147889.12",0.543683321483312,0.642330124231472,-0.879161523478193,-0.63861313682012,-0.879161523478193,"RPPA"
"33","CLDN7","Claudin-7","ENSG00000181885.14",1.44318665810681,0.850124183599833,0.529257906419265,-0.234254493663503,0.529257906419265,"RPPA"
"34","COL6A1","Collagen_VI","ENSG00000142156.10",0.775480236487146,0.898427185528639,-0.366838080982944,-0.154526511946311,-0.366838080982944,"RPPA"
"35","DIABLO","Smac_Caution","ENSG00000184047.11",1.03691856935002,1.09782108915368,0.0523026017618396,0.134642958876922,0.134642958876922,"RNA"
"36","DIRAS3","Di-Ras3_Caution","ENSG00000162595.4",1.09630074382451,1.14243851052096,0.132643621388085,0.192116517183762,0.192116517183762,"RNA"
"37","DVL3","Dvl3","ENSG00000161202.13",0.869207597076455,0.99499288527679,-0.202227310823034,-0.00724188522362862,-0.202227310823034,"RPPA"
"38","EEF2","eEF2_Caution","ENSG00000167658.11",0.882806125787964,1.02054163028309,-0.17983145438033,0.0293350344803435,-0.17983145438033,"RPPA"
"39","EEF2K","eEF2K","ENSG00000103319.7",1.07589702466454,1.14405192951127,0.105540002508765,0.194152538784174,0.194152538784174,"RNA"
"40","EIF4E","eIF4E","ENSG00000151247.8",1.02661369699434,1.07876571455084,0.0378934141064547,0.109381575524222,0.109381575524222,"RNA"
"41","EIF4G1","eIF4G_Caution","ENSG00000114867.15",0.895159829532241,1.05304876982389,-0.159782798335064,0.0745722534137263,-0.159782798335064,"RPPA"
"42","ERCC1","ERCC1_Caution","ENSG00000012061.11",0.881648509130159,0.960685431915263,-0.181724490356475,-0.0578639845006377,-0.181724490356475,"RPPA"
"43","ERRFI1","MIG-6","ENSG00000116285.8",0.998914096430335,1.08728171188936,-0.00156747891442659,0.120725787365626,0.120725787365626,"RNA"
"44","ETS1","ETS-1","ENSG00000134954.10",0.756228146790149,0.920440225477065,-0.403106547494434,-0.119604060664596,-0.403106547494434,"RPPA"
"45","FASN","FASN","ENSG00000169710.6",1.94370120284294,1.32224107109109,0.958806456439281,0.402985233094432,0.958806456439281,"RPPA"
"46","FN1","Fibronectin","ENSG00000115414.14",0.464795012110699,0.66373263869255,-1.1053335081625,-0.591325875166033,-1.1053335081625,"RPPA"
"47","FOSL1","FRA1_Caution","ENSG00000175592.4",0.782209369203869,1.03658481326609,-0.354373278296169,0.0518381624410786,-0.354373278296169,"RPPA"
"48","FOXM1","FoxM1","ENSG00000111206.8",0.914265264035055,1.0197166963936,-0.129315286731877,0.0281683899621297,-0.129315286731877,"RPPA"
"49","G6PD","G6PD","ENSG00000160211.11",1.10642770269025,0.865954122057256,0.145909184190974,-0.20763750138312,-0.20763750138312,"RNA"
"50","GAB2","Gab2","ENSG00000033327.8",1.13527101216903,1.25262493341051,0.18303673913751,0.324954501083655,0.324954501083655,"RNA"
"51","GAPDH","GAPDH_Caution","ENSG00000111640.10",1.11645327927634,1.093679205799,0.158922879313861,0.129189633860865,0.158922879313861,"RPPA"
"52","GATA3","GATA3","ENSG00000107485.11",2.97967051658142,1.58511658131738,1.57515281042765,0.66458895083993,1.57515281042765,"RPPA"
"53","HSPA1A","HSP70_Caution","ENSG00000204389.8",1.13571175351103,1.11500457412247,0.183596721684287,0.157049628576311,0.183596721684287,"RPPA"
"54","IGFBP2","IGFBP2","ENSG00000115457.5",1.97795163678322,1.34896617201134,0.984007150957477,0.431854170314791,0.984007150957477,"RPPA"
"55","INPP4B","INPP4B","ENSG00000109452.8",1.36375470428505,1.24119019195411,0.447584173147975,0.311724201660967,0.447584173147975,"RPPA"
"56","IRS1","IRS1","ENSG00000169047.5",1.10725827209825,1.1362028449234,0.14699177534068,0.184220420441959,0.184220420441959,"RNA"
"57","ITGA2","CD49b","ENSG00000164171.6",0.957276889952077,0.988850175898885,-0.0629918138723665,-0.0161761450472741,-0.0629918138723665,"RPPA"
"58","JAK2","JAK2","ENSG00000096968.8",0.88624937207799,1.04481405706396,-0.17421539470761,0.063246212333927,-0.17421539470761,"RPPA"
"59","KDR","VEGFR2","ENSG00000128052.8",1.18653632057089,1.10151733542868,0.246756262946957,0.139492200023082,0.246756262946957,"RPPA"
"60","KIT","c-Kit","ENSG00000157404.11",1.01334108936976,0.964921006828869,0.0191198652692237,-0.0515172537718406,-0.0515172537718406,"RNA"
"61","LCK","Lck","ENSG00000182866.12",0.665842322153854,0.949730081220082,-0.586747521163518,-0.0744105454609816,-0.586747521163518,"RPPA"
"62","MAPK9","JNK2_Caution","ENSG00000050748.13",0.884096216794993,0.902584449283515,-0.177724707239843,-0.147866172457969,-0.177724707239843,"RPPA"
"63","MDM4","MDMX_MDM4(BetIHC-00108)_Caution","ENSG00000198625.8",1.11166824847529,1.13534688922649,0.152726313521531,0.183133159987971,0.183133159987971,"RNA"
"64","MRE11A","Mre11_Caution","ENSG00000020922.8",1.12168265125322,1.16274816453947,0.165664563448259,0.217538662492588,0.217538662492588,"RNA"
"65","MS4A1","CD20 _Caution","ENSG00000156738.13",1.05802266591741,1.1339431362593,0.0813705344995538,0.181348295400392,0.181348295400392,"RNA"
"66","MSH2","MSH2","ENSG00000095002.8",0.944979179851405,1.02880893393117,-0.0816455512213989,0.0409750758522125,-0.0816455512213989,"RPPA"
"67","MSH6","MSH6_Caution","ENSG00000116062.10",0.708859315150163,0.849823212367506,-0.49642876569446,-0.234765344422646,-0.49642876569446,"RPPA"
"68","MYC","c-Myc_Caution","ENSG00000136997.10",1.1417296978448,1.25663668380854,0.191221136045108,0.329567601045913,0.329567601045913,"RNA"
"69","MYH11","MYH11","ENSG00000133392.12",0.80446456534841,0.969666010118498,-0.313899219646525,-0.0444401811125425,-0.313899219646525,"RPPA"
"70","MYH9","Myosin IIa pS1943","ENSG00000100345.16",0.813830533119728,1.01795037845965,-0.297199686736645,0.0256672367623248,-0.297199686736645,"RPPA"
"71","NF2","NF2_Caution","ENSG00000186575.13",0.662207519918881,0.872122490298312,-0.594644701053572,-0.19739731798678,-0.594644701053572,"RPPA"
"72","NOTCH1","Notch1","ENSG00000148400.9",0.811266220001394,0.916588099700712,-0.301752677052451,-0.125654539934703,-0.301752677052451,"RPPA"
"73","NRAS","N-Ras","ENSG00000213281.4",1.17302014585328,1.18644339592723,0.230227790922298,0.246643272581531,0.246643272581531,"RNA"
"74","NRG1","Heregulin","ENSG00000157168.14",1.15806820313565,1.18979174114666,0.211720221745153,0.250709069071997,0.250709069071997,"RNA"
"75","PARK7","DJ-1","ENSG00000116288.8",1.09535982042616,1.14744991084375,0.131404866056889,0.198431177643833,0.198431177643833,"RNA"
"76","PARP1","PARP_cleaved_Caution","ENSG00000143799.8",0.912226521937726,0.954378430978231,-0.132535979381676,-0.0673666564983634,-0.132535979381676,"RPPA"
"77","PCNA","PCNA_Caution","ENSG00000132646.6",0.740069429451039,0.88944448181576,-0.434267471678133,-0.169023538083829,-0.434267471678133,"RPPA"
"78","PDCD4","PDCD4_Caution","ENSG00000150593.11",1.91247542717671,1.49734951710561,0.935441211168398,0.582411020153037,0.935441211168398,"RPPA"
"79","PGR","PR","ENSG00000082175.10",1.16241189282291,1.15173527649943,0.217121368603751,0.203809155001352,0.217121368603751,"RPPA"
"80","PIK3CA","PI3K-p110-alpha_Caution","ENSG00000121879.3",1.13899686875578,1.18577773847564,0.187763780903165,0.245833617262631,0.245833617262631,"RNA"
"81","PIK3R1","PI3K-p85","ENSG00000145675.10",0.937578243259647,1.02012253058908,-0.0929890028422167,0.0287424498990236,-0.0929890028422167,"RPPA"
"82","PRDX1","PRDX1","ENSG00000117450.9",1.05690309370707,1.03296734735851,0.0798431036483348,0.0467946505742261,0.0798431036483348,"RPPA"
"83","PREX1","PREX1","ENSG00000124126.9",3.00442960462895,1.78375116843251,1.58709111916168,0.834914374727662,1.58709111916168,"RPPA"
"84","PTEN","PTEN","ENSG00000171862.5",3.04400388204395,2.17052432806546,1.60597019872384,1.11804359295831,1.60597019872384,"RPPA"
"85","PXN","Paxillin_Caution","ENSG00000089159.11",0.902285496143561,1.15505295326241,-0.148344099654338,0.207958993336469,0.207958993336469,"RNA"
"86","RAB25","Rab25","ENSG00000132698.9",1.30586354899672,0.93484907321262,0.385004156095445,-0.0971946271099521,0.385004156095445,"RPPA"
"87","RAD50","Rad50","ENSG00000113522.9",0.994591656667609,1.1229096438001,-0.0078237660337903,0.167241844313756,0.167241844313756,"RNA"
"88","RAD51","RAD51","ENSG00000051180.12",0.96670124975644,1.02740398274751,-0.0488579881088821,0.0390035714381012,-0.0488579881088821,"RPPA"
"89","RBM15","RBM15","ENSG00000162775.10",0.809545865242818,0.96583447950701,-0.304815275404744,-0.0501521274154511,-0.304815275404744,"RPPA"
"90","RPS6KA3","RSK1-2-3_Caution","ENSG00000177189.8",0.723535661649477,0.822520630903029,-0.466863968777324,-0.281876229135889,-0.466863968777324,"RPPA"
"91","RPTOR","Raptor","ENSG00000141564.9",1.01251543656871,1.09912014714247,0.0179439031492277,0.136349098946309,0.136349098946309,"RNA"
"92","SCD","SCD1","ENSG00000099194.5",1.14698466153995,1.07119393445853,0.197846098530543,0.0992196966641641,0.197846098530543,"RPPA"
"93","SERPINE1","PAI-1","ENSG00000106366.7",1.06284349365579,1.09240129141179,0.0879291720807019,0.12750292473789,0.12750292473789,"RNA"
"94","SETD2","SETD2_Caution","ENSG00000181555.15",0.977018603099235,1.07085480392788,-0.0335420625365912,0.0987628798512751,0.0987628798512751,"RNA"
"95","SMAD1","Smad1","ENSG00000170365.5",1.12312070296842,1.12454008933274,0.167512984030808,0.169335093441743,0.169335093441743,"RNA"
"96","SMAD3","Smad3","ENSG00000166949.11",0.840249044340216,1.00831457647141,-0.251111098206707,0.0119458046247122,-0.251111098206707,"RPPA"
"97","SMAD4","Smad4","ENSG00000141646.9",1.11824848567759,1.16424383567763,0.16124080465871,0.219393243540375,0.219393243540375,"RNA"
"98","SNAI2","Snail_Caution","ENSG00000019549.4",0.750768677026097,0.83043493366,-0.413559634438585,-0.268060960490731,-0.413559634438585,"RPPA"
"99","SQSTM1","p62 Lck ligand_Caution","ENSG00000161011.15",0.976069964581788,1.0627906203233,-0.0349435311796309,0.087857400467613,0.087857400467613,"RNA"
"100","SRSF1","SF2","ENSG00000136450.8",1.13803785360975,1.19310043162327,0.186548545611818,0.254715489895144,0.254715489895144,"RNA"
"101","STAT5A","STAT5-alpha","ENSG00000126561.12",0.800393507746762,0.953053133136086,-0.321218629767068,-0.0693714476197997,-0.321218629767068,"RPPA"
"102","STMN1","Stathmin","ENSG00000117632.16",0.954597313679683,1.05594245347748,-0.0670358183615367,0.0785312131576561,0.0785312131576561,"RNA"
"103","SYK","Syk","ENSG00000165025.10",0.956722063867323,1.03920954253357,-0.0638282248451663,0.0554865834952864,-0.0638282248451663,"RPPA"
"104","TFRC","TFRC","ENSG00000072274.8",0.652085842592292,0.817805975108871,-0.616866197102496,-0.290169491269298,-0.616866197102496,"RPPA"
"105","TGM2","Transglutaminase","ENSG00000198959.7",0.932570216786849,1.0392674272957,-0.100715739389307,0.0555669404686864,-0.100715739389307,"RPPA"
"106","TP53","p53_Caution","ENSG00000141510.11",0.724146890629077,0.801349771654942,-0.465645722320287,-0.319496009944327,-0.465645722320287,"RPPA"
"107","TP53BP1","53BP1","ENSG00000067369.9",1.0310536540647,1.13749596258461,0.0441194097564467,0.185861424634853,0.185861424634853,"RNA"
"108","TSC1","TSC1_Caution","ENSG00000165699.9",0.856543363324605,1.02531961850177,-0.223401808916961,0.0360737049987953,-0.223401808916961,"RPPA"
"109","TTF1","TTF1","ENSG00000125482.8",0.745217179448669,0.899863139906838,-0.424267161858862,-0.152222496102622,-0.424267161858862,"RPPA"
"110","TUBA1B","Acetyl-a-Tubulin (Lys40)_Caution","ENSG00000123416.11",1.0589201195509,1.09446315016178,0.0825937626310965,0.130223380764795,0.130223380764795,"RNA"
"111","VAV1","VAV1_Caution","ENSG00000141968.3",1.11809308804462,1.05551137467385,0.161040306311362,0.0779421259111503,0.161040306311362,"RPPA"
"112","VDAC1","Porin","ENSG00000213585.6",1.04438018842475,1.21359867212909,0.0626469955358418,0.279291412159493,0.279291412159493,"RNA"
"113","VHL","VHL_Caution","ENSG00000134086.7",1.75896746483543,1.05202961413235,0.814728797901019,0.0731753163797786,0.814728797901019,"RPPA"
"114","WWTR1","TAZ","ENSG00000018408.10",0.831405718547487,0.98916017800522,-0.266375423793338,-0.0157239345679371,-0.266375423793338,"RPPA"
"115","XBP1","XBP1_Caution","ENSG00000100219.12",1.08040954291952,1.16143680157501,0.111578287889785,0.215910653470947,0.215910653470947,"RNA"
"116","XRCC1","XRCC1_Caution","ENSG00000073050.7",1.08276735932251,1.12917382290406,0.114723302405707,0.175267588979724,0.175267588979724,"RNA"
"117","XRCC5","Ku80_Caution","ENSG00000079246.11",0.967651786645097,1.14223718468297,-0.0474401135637283,0.191862256336655,0.191862256336655,"RNA"
"118","YWHAB","14-3-3_beta","ENSG00000166913.8",1.0237621953511,1.08207472156414,0.0338806377688626,0.113800126436372,0.113800126436372,"RNA"
"119","YWHAE","14-3-3_epsilon_Caution","ENSG00000108953.12",1.07595030083486,1.14232747737815,0.105611439980949,0.19197629541446,0.19197629541446,"RNA"
"120","YWHAZ","14-3-3_zeta","ENSG00000164924.13",0.906310942994933,0.964049689155017,-0.141921990582299,-0.0528205869694017,-0.141921990582299,"RPPA"
"121","ACACA","ACC1_Caution, ACC_pS79","ENSG00000132142.15",0.892829098100797,1.37707150826425,-0.163544048229185,0.461603477366565,0.461603477366565,"RNA"
"122","BRAF","B-Raf_Caution, B-Raf_pS445","ENSG00000157764.8",1.20268516829252,1.02394071332957,0.266259031884246,0.0341321850043565,0.266259031884246,"RPPA"
"123","CDKN1B","p27, p27_pT157_Caution","ENSG00000111276.6",0.924301951889016,1.13090756783539,-0.113563865183262,0.177481018739806,0.177481018739806,"RNA"
"124","CHEK1","Chk1_Caution, Chk1_pS345_Caution","ENSG00000149554.8",1.04832458635172,1.09493312651995,0.0680854789147499,0.130842759338606,0.130842759338606,"RNA"
"125","CHEK2","Chk2, Chk2_pT68_Caution","ENSG00000183765.16",1.04947836889144,1.00448923261469,0.0696724311230088,0.00646209952500963,0.0696724311230088,"RPPA"
"126","CTNNB1","beta-Catenin, beta-Catenin_pT41_S45","ENSG00000168036.12",2.31513767188687,0.696457341028805,1.2110979872837,-0.521893106412562,1.2110979872837,"RPPA"
"127","EGFR","EGFR, EGFR_pY1068_Caution","ENSG00000146648.11",1.73100569852088,0.831705776903755,0.791610474106213,-0.265854842090372,0.791610474106213,"RPPA"
"128","EIF4EBP1","4E-BP1, 4E-BP1_pS65","ENSG00000187840.4",0.79538765363779,1.19480191278228,-0.330269926726858,0.256771452402533,-0.330269926726858,"RPPA"
"129","ERBB2","HER2, HER2_pY1248_Caution","ENSG00000141736.9",0.83463260987836,0.793620669065474,-0.260786805737391,-0.333478495107698,-0.333478495107698,"RNA"
"130","ERBB3","HER3, HER3_pY1289_Caution","ENSG00000065361.10",0.820934203663912,1.12618298434404,-0.284661497551363,0.171441258286438,-0.284661497551363,"RPPA"
"131","ESR1","ER-alpha, ER-alpha_pS118","ENSG00000091831.17",0.354733704930701,2.03064424284317,-1.49519168080763,1.02193750992336,-1.49519168080763,"RPPA"
"132","FOXO3","FOXO3a_Caution, FOXO3a_pS318_S321_Caution","ENSG00000118689.10",0.85907874126563,1.11920332911478,-0.219137723212642,0.162472158975418,-0.219137723212642,"RPPA"
"133","GSK3B","GSK3-alpha-beta, GSK3-alpha-beta_pS21_S9","ENSG00000082701.10",0.92343640184051,1.12454077027261,-0.11491549037569,0.169335967032895,0.169335967032895,"RNA"
"134","MAP2K1","MEK1, MEK1_pS217_S221","ENSG00000169032.5",1.02630317765795,1.00940353274859,0.0374569768442836,0.013503040956386,0.0374569768442836,"RPPA"
"135","MAPK14","p38_MAPK, p38_pT180_Y182","ENSG00000112062.6",0.929700931709476,0.975466154251268,-0.105161393429485,-0.0358362783738738,-0.105161393429485,"RPPA"
"136","MET","c-Met_Caution, c-Met_pY1235","ENSG00000105976.10",1.40552856116782,0.858159951235068,0.491112770428694,-0.220681520185054,0.491112770428694,"RPPA"
"137","MTOR","mTOR, mTOR_pS2448_Caution","ENSG00000198793.8",0.896546267204983,1.10751233611775,-0.157550058090625,0.147322768447819,-0.157550058090625,"RPPA"
"138","PDK1","PDK1, PDK1_pS241","ENSG00000152256.9",1.0645237608219,1.14420327895043,0.0902081519859335,0.194343383830515,0.194343383830515,"RNA"
"139","PEA15","PEA15, PEA15_pS116","ENSG00000162734.8",0.716719978082404,1.00978466258451,-0.480518525667474,0.0140476698641968,-0.480518525667474,"RPPA"
"140","PRKAA1","AMPK_alpha_Caution, AMPK_pT172","ENSG00000132356.7",1.00958338997365,1.10107940114085,0.013760079894495,0.138918508413419,0.138918508413419,"RNA"
"141","PRKCA","PKC-alpha, PKC-alpha_pS657_Caution","ENSG00000154229.7",1.00644024437071,0.91768920480452,0.00926151730719793,-0.123922458248174,-0.123922458248174,"RNA"
"142","RB1","Rb_Caution, Rb_pS807_S811","ENSG00000139687.9",0.807408999084472,1.08210447148659,-0.308628428229717,0.113839790495364,-0.308628428229717,"RPPA"
"143","RICTOR","Rictor_Caution, Rictor_pT1135","ENSG00000164327.8",1.04248850578792,1.08490548689841,0.0600314769704831,0.117569365690846,0.117569365690846,"RNA"
"144","RPS6KA1","p90RSK_Caution, p90RSK_pT359_S363_Caution","ENSG00000117676.9",1.29603188706836,0.884220689928796,0.374101214171196,-0.177521602499426,0.374101214171196,"RPPA"
"145","RPS6KB1","p70S6K, p70S6K_pT389","ENSG00000108443.9",0.837326774371454,1.28118688824653,-0.25613733738991,0.357480938661931,0.357480938661931,"RNA"
"146","SRC","Src, Src_pY416_Caution","ENSG00000197122.7",0.82851089733071,1.11671578323997,-0.271407421675298,0.15926205038214,-0.271407421675298,"RPPA"
"147","STAT3","STAT3_Caution, STAT3_pY705","ENSG00000168610.10",0.872522385416081,0.903823161013769,-0.196735949336441,-0.145887567473963,-0.196735949336441,"RPPA"
"148","TSC2","Tuberin, Tuberin_pT1462","ENSG00000103197.12",0.985696379894928,1.20441062004527,-0.0207847674276602,0.268327334380051,0.268327334380051,"RNA"
"149","YAP1","YAP_Caution, YAP_pS127_Caution","ENSG00000137693.9",0.723564416621254,1.01497089463231,-0.466806633896605,0.0214383571920464,-0.466806633896605,"RPPA"
"150","YBX1","YB-1, YB-1_pS102","ENSG00000065978.13",0.951384848593484,1.04768015906106,-0.0718990452366695,0.067198351070431,-0.0718990452366695,"RPPA"
