Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	14	1.6	0.0014746770077812652	596, 776, 27092, 816, 786, 5578, 111, 9254, 148327, 196883, 90993, 5522, 480, 108	243	137	6596	2.7738427803310204	0.30751284380726907	0.04489423745543619	1.897714034970932
REACTOME_PATHWAY	R-HSA-977068:R-HSA-977068	6	0.6857142857142857	0.0017405437977908386	4583, 4584, 4586, 727897, 4588, 283463	318	25	8780	6.626415094339622	0.5197302664546096	0.16752479970481726	2.418205012659713
KEGG_PATHWAY	hsa04713:Circadian entrainment	11	1.2571428571428571	0.0022101898393680243	8912, 2902, 8911, 776, 816, 5578, 108, 111, 196883, 3760, 51655	243	94	6596	3.17642938446721	0.4235959234983201	0.059380200923777715	2.8317461827290336
KEGG_PATHWAY	hsa05031:Amphetamine addiction	9	1.0285714285714285	0.002417922120244851	90993, 2902, 776, 6531, 816, 5578, 111, 148327, 7054	243	65	6596	3.7584045584045582	0.4527183193449731	0.05849833775780766	3.094056221613284
KEGG_PATHWAY	hsa04724:Glutamatergic synapse	12	1.3714285714285714	0.002568001786223581	2914, 2902, 2899, 776, 5578, 108, 111, 6506, 255189, 196883, 3760, 2900	243	112	6596	2.908289241622575	0.4728419577176527	0.056543471105074294	3.2831596700849452
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	8	0.9142857142857144	0.004100315854062371	23533, 108, 5346, 5733, 111, 1081, 196883, 4886	243	56	6596	3.8777189888301007	0.6405131045165754	0.0817232496992466	5.194511057846929
KEGG_PATHWAY	hsa00830:Retinol metabolism	8	0.9142857142857144	0.004100315854062371	1548, 195814, 8608, 1555, 7363, 54490, 7367, 7366	243	56	6596	3.8777189888301007	0.6405131045165754	0.0817232496992466	5.194511057846929
REACTOME_PATHWAY	R-HSA-211999:R-HSA-211999	4	0.4571428571428572	0.0046308825132761145	1548, 1549, 1572, 1555	318	10	8780	11.044025157232706	0.8583122676667013	0.32350210446654437	6.314221226580374
REACTOME_PATHWAY	R-HSA-418990:R-HSA-418990	6	0.6857142857142857	0.004663309117201524	253559, 1008, 1005, 1006, 1012, 1499	318	31	8780	5.3438831405964695	0.8602422968722284	0.2796183764027318	6.357099109643505
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	15	1.7142857142857144	0.004836090861645459	22953, 2902, 5153, 776, 816, 5578, 2925, 1956, 5733, 196883, 489, 8912, 8911, 623, 108	243	175	6596	2.32663139329806	0.7009390333227103	0.0886738640463014	6.099844813254174
KEGG_PATHWAY	hsa05204:Chemical carcinogenesis	9	1.0285714285714285	0.005009453271375565	2940, 1548, 222, 9, 7363, 54490, 6817, 7367, 7366	243	73	6596	3.346524606798579	0.7136351604419202	0.08544769316853495	6.3119936378747905
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	16	1.8285714285714287	0.005951696202352619	23533, 2902, 776, 816, 111, 5733, 27198, 148327, 196883, 4886, 90993, 3354, 2867, 7434, 480, 108	243	198	6596	2.193457205802885	0.7738145533906273	0.09434182739676733	7.457328913847883
KEGG_PATHWAY	hsa04972:Pancreatic secretion	10	1.1428571428571428	0.006348538736612169	3778, 5320, 480, 5578, 108, 1811, 111, 9635, 196883, 489	243	92	6596	2.95043836106638	0.7952212857197583	0.09436061578059951	7.935828416794033
KEGG_PATHWAY	hsa00250:Alanine, aspartate and glutamate metabolism	6	0.6857142857142857	0.006527923732205453	284716, 2747, 64902, 2346, 18, 189	243	33	6596	4.935278713056491	0.8042235101760566	0.09147087297046663	8.151374548677538
KEGG_PATHWAY	hsa00982:Drug metabolism - cytochrome P450	8	0.9142857142857144	0.006607705589822427	2940, 1548, 222, 1555, 7363, 54490, 7367, 7366	243	61	6596	3.5598731700735344	0.8080995724081093	0.08763023306301654	8.247089421910015
KEGG_PATHWAY	hsa04921:Oxytocin signaling pathway	13	1.4857142857142858	0.00755074945073393	776, 27092, 786, 816, 1956, 5578, 111, 9254, 196883, 3760, 108, 3768, 255189	243	147	6596	2.400492707371014	0.8485153180394777	0.09455617437188835	9.371512127328696
KEGG_PATHWAY	hsa04750:Inflammatory mediator regulation of TRP channels	10	1.1428571428571428	0.007810609398865006	23533, 623, 816, 5578, 108, 40, 111, 255189, 51802, 196883	243	95	6596	2.8572666233484947	0.8580778657022716	0.09300998349612144	9.679108932742475
REACTOME_PATHWAY	R-HSA-156588:R-HSA-156588	4	0.4571428571428572	0.00804640977627541	7363, 54490, 7367, 7366	318	12	8780	9.20335429769392	0.9666681149058576	0.38485148167047734	10.731776275498584
KEGG_PATHWAY	hsa04270:Vascular smooth muscle contraction	11	1.2571428571428571	0.009331436451807805	3779, 10268, 3778, 776, 5320, 5578, 108, 111, 255189, 157855, 196883	243	115	6596	2.596385757738415	0.9031349511766451	0.10520769020705212	11.46007806603857
REACTOME_PATHWAY	R-HSA-375276:R-HSA-375276	10	1.1428571428571428	0.01056276596056851	27202, 623, 2925, 2847, 51052, 23620, 7200, 84539, 9283, 4886	318	101	8780	2.7336695933744317	0.9885592883303965	0.4281177330284853	13.86171965140245
KEGG_PATHWAY	hsa04727:GABAergic synapse	9	1.0285714285714285	0.010753822904061336	776, 5578, 108, 111, 2563, 18, 2566, 2567, 196883	243	83	6596	2.9433288710397143	0.9322684871527946	0.11518163895683542	13.096379170385708
KEGG_PATHWAY	hsa00983:Drug metabolism - other enzymes	6	0.6857142857142857	0.011904230481891561	1548, 9, 7363, 54490, 7367, 7366	243	38	6596	4.285899935022742	0.9493054896873718	0.12159671030513675	14.399332545257415
KEGG_PATHWAY	hsa00040:Pentose and glucuronate interconversions	5	0.5714285714285714	0.013990120710971676	231, 7363, 54490, 7367, 7366	243	26	6596	5.2200063311174425	0.9700473450367467	0.13599125438776405	16.71593548638366
REACTOME_PATHWAY	R-HSA-5576894:R-HSA-5576894	5	0.5714285714285714	0.015179839676287442	3752, 776, 27092, 786, 9254	318	27	8780	5.112974609829956	0.998403136716718	0.5110640502579258	19.341093581425017
REACTOME_PATHWAY	R-HSA-5576893:R-HSA-5576893	5	0.5714285714285714	0.015179839676287442	23704, 776, 27092, 786, 9254	318	27	8780	5.112974609829956	0.998403136716718	0.5110640502579258	19.341093581425017
KEGG_PATHWAY	hsa04912:GnRH signaling pathway	9	1.0285714285714285	0.015975072059849143	776, 816, 5578, 108, 1956, 111, 255189, 1081, 196883	243	89	6596	2.7449022055763628	0.9818649399610472	0.14819387241018744	18.866569969324754
REACTOME_PATHWAY	R-HSA-419037:R-HSA-419037	6	0.6857142857142857	0.01692243118112899	8912, 1280, 8911, 776, 2675, 2674	318	42	8780	3.9442946990116803	0.9992423681273945	0.5125323231541767	21.323612957313397
KEGG_PATHWAY	hsa05032:Morphine addiction	9	1.0285714285714285	0.01699725346040236	5153, 5578, 108, 111, 2563, 2566, 2567, 196883, 3760	243	90	6596	2.71440329218107	0.9859999984038458	0.15141132004594682	19.953966381154377
REACTOME_PATHWAY	R-HSA-177135:R-HSA-177135	3	0.34285714285714286	0.017702088162171035	116285, 92292, 389396	318	6	8780	13.805031446540879	0.9994575047144496	0.4951912126180097	22.19587806561516
REACTOME_PATHWAY	R-HSA-5576892:R-HSA-5576892	6	0.6857142857142857	0.02427884634747264	776, 27092, 816, 786, 2257, 9254	318	46	8780	3.601312551271534	0.9999679278278444	0.5778073213081023	29.20440784551035
REACTOME_PATHWAY	R-HSA-211981:R-HSA-211981	4	0.4571428571428572	0.025438675378738396	1548, 1549, 1572, 1555	318	18	8780	6.135569531795946	0.999980561551365	0.5659004316971982	30.37780012298047
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	9	1.0285714285714285	0.025508105115399082	90993, 23533, 108, 1956, 111, 148327, 2099, 196883, 3760	243	97	6596	2.5185185185185186	0.9983938740486429	0.21202877999753655	28.499282278847303
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	12	1.3714285714285714	0.026784639316671417	90993, 3779, 150, 3778, 776, 480, 108, 111, 157855, 148327, 196883, 489	243	155	6596	2.10147351652728	0.9988411431608836	0.2145041027475595	29.705779475057348
KEGG_PATHWAY	hsa04723:Retrograde endocannabinoid signaling	9	1.0285714285714285	0.029936000112574142	776, 5578, 108, 111, 2563, 2566, 2567, 196883, 3760	243	100	6596	2.442962962962963	0.999483230884633	0.22969024394249782	32.60424844553016
REACTOME_PATHWAY	R-HSA-177128:R-HSA-177128	3	0.34285714285714286	0.03150264918064255	92292, 54988, 389396	318	8	8780	10.35377358490566	0.9999985957577918	0.6180907788518475	36.22407128315257
KEGG_PATHWAY	hsa05030:Cocaine addiction	6	0.6857142857142857	0.03272823841171396	90993, 2902, 6531, 111, 148327, 7054	243	49	6596	3.323759133282943	0.9997478965461616	0.24133049721637612	35.07982611500483
KEGG_PATHWAY	hsa05414:Dilated cardiomyopathy	8	0.9142857142857144	0.033881414985393044	776, 27092, 786, 108, 111, 9254, 196883, 7043	243	84	6596	2.5851459925534	0.9998126823424697	0.241840460532596	36.077513669601835
REACTOME_PATHWAY	R-HSA-1300642:R-HSA-1300642	3	0.34285714285714286	0.03955197350254499	57828, 79820, 157855	318	9	8780	9.203354297693918	0.9999999581689621	0.6778190117290221	43.28149715564423
REACTOME_PATHWAY	R-HSA-1296052:R-HSA-1296052	3	0.34285714285714286	0.03955197350254499	3779, 3778, 3781	318	9	8780	9.203354297693918	0.9999999581689621	0.6778190117290221	43.28149715564423
KEGG_PATHWAY	hsa00053:Ascorbate and aldarate metabolism	4	0.4571428571428572	0.03982280753024525	7363, 54490, 7367, 7366	243	21	6596	5.1702919851068	0.9999596823645155	0.27109367222425684	40.99726163202767
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	16	1.8285714285714287	0.04182269566100703	776, 27092, 4137, 786, 5578, 1956, 2264, 9254, 8912, 5801, 8911, 10912, 2257, 255189, 1846, 7043	243	250	6596	1.737218106995885	0.9999760103409633	0.2755628229661189	42.572991140288195
KEGG_PATHWAY	hsa04728:Dopaminergic synapse	10	1.1428571428571428	0.04324241405627368	90993, 5522, 776, 6531, 816, 5578, 111, 148327, 3760, 7054	243	127	6596	2.137325426914228	0.9999834164817825	0.2765604377149755	43.667925749675476
REACTOME_PATHWAY	R-HSA-170660:R-HSA-170660	3	0.34285714285714286	0.04828224624995136	108, 111, 196883	318	10	8780	8.283018867924529	0.999999999104759	0.7280455016103552	50.11164096922691
KEGG_PATHWAY	hsa05033:Nicotine addiction	5	0.5714285714285714	0.05757831084595486	1137, 2902, 2563, 2566, 2567	243	40	6596	3.3930041152263373	0.9999996135681978	0.3441968319936841	53.694519458420984
REACTOME_PATHWAY	R-HSA-1251985:R-HSA-1251985	4	0.4571428571428572	0.059653939994507826	10413, 5241, 2099, 10718	318	25	8780	4.417610062893082	0.9999999999943229	0.7819892165335662	57.86510898549992
REACTOME_PATHWAY	R-HSA-418555:R-HSA-418555	10	1.1428571428571428	0.06186383995832372	10268, 5153, 5745, 7434, 108, 7433, 111, 799, 1081, 196883	318	138	8780	2.000729195150852	0.9999999999978917	0.7754414193076581	59.23539972070224
KEGG_PATHWAY	hsa00650:Butanoate metabolism	4	0.4571428571428572	0.06818015030834419	116285, 3158, 18, 54988	243	26	6596	4.176005064893954	0.999999976897582	0.38640844558153353	60.019890762455454
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	12	1.3714285714285714	0.06846279397506083	23533, 1234, 1524, 9844, 1237, 108, 111, 9547, 6359, 3577, 196883, 57580	243	181	6596	1.7996043926062342	0.9999999785784363	0.37952297186714445	60.177046200818516
REACTOME_PATHWAY	R-HSA-2672351:R-HSA-2672351	7	0.8	0.06856341616616907	65266, 57101, 40, 10786, 10110, 51802, 9635	318	80	8780	2.415880503144654	0.9999999999998969	0.7927464955401965	63.14083431289742
KEGG_PATHWAY	hsa04916:Melanogenesis	8	0.9142857142857144	0.07072592061374405	90993, 816, 5578, 108, 111, 148327, 196883, 1499	243	99	6596	2.193457205802885	0.9999999883100671	0.3816160471924612	61.414981950798506
REACTOME_PATHWAY	R-HSA-5683177:R-HSA-5683177	2	0.2285714285714286	0.07090997594385509	3767, 6833	318	2	8780	27.61006289308176	0.9999999999999644	0.7873738744587441	64.42444108996017
REACTOME_PATHWAY	R-HSA-5687868:R-HSA-5687868	2	0.2285714285714286	0.07090997594385509	729238, 6441	318	2	8780	27.61006289308176	0.9999999999999644	0.7873738744587441	64.42444108996017
REACTOME_PATHWAY	R-HSA-400042:R-HSA-400042	4	0.4571428571428572	0.07201509599635778	150, 776, 111, 9254	318	27	8780	4.090379687863965	0.9999999999999784	0.7765025579711993	65.01446546188141
KEGG_PATHWAY	hsa02010:ABC transporters	5	0.5714285714285714	0.07650024533454121	26154, 9619, 85320, 94160, 6833	243	44	6596	3.084549195660307	0.9999999975239505	0.3983732167508566	64.41443596547228
REACTOME_PATHWAY	R-HSA-452723:R-HSA-452723	4	0.4571428571428572	0.0785906617883087	6657, 7547, 5087, 79727	318	28	8780	3.9442946990116803	0.9999999999999989	0.7911895607871339	68.341375692091
KEGG_PATHWAY	hsa00512:Mucin type O-Glycan biosynthesis	4	0.4571428571428572	0.08150053785936198	64409, 11226, 57452, 442117	243	28	6596	3.8777189888301007	0.9999999993593104	0.41093096817027364	66.83636901257067
REACTOME_PATHWAY	R-HSA-418597:R-HSA-418597	5	0.5714285714285714	0.08329475988664474	150, 5578, 108, 111, 196883	318	46	8780	3.0010937927262784	0.9999999999999999	0.796464791888296	70.53841144887511
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	5	0.5714285714285714	0.08699477465268399	23533, 776, 3767, 9370, 6833	243	46	6596	2.95043836106638	0.9999999998561723	0.42462978200772983	69.32153558743772
REACTOME_PATHWAY	R-HSA-170670:R-HSA-170670	3	0.34285714285714286	0.08887578630139155	108, 111, 196883	318	14	8780	5.91644204851752	1.0	0.8046004628956323	72.96111432386184
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	5	0.5714285714285714	0.09249066682215452	108, 111, 255189, 1081, 196883	243	47	6596	2.8876630767883724	0.9999999999680167	0.4375068515602165	71.63448392763996
KEGG_PATHWAY	hsa04726:Serotonergic synapse	8	0.9142857142857144	0.0938463845351189	3354, 776, 5578, 111, 255189, 3781, 3760, 247	243	106	6596	2.0486062582498645	0.9999999999779577	0.43484350570508645	72.17973035712788
