Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-1442490:R-HSA-1442490	26	1.5596880623875224	5.038864700979948E-12	1292, 1293, 136227, 1290, 1291, 1296, 1295, 84570, 1310, 1289, 4323, 1307, 4313, 1281, 1282, 1284, 4318, 4317, 1299, 1286, 4316, 1301, 1302, 50509, 9313, 4322	717	63	8780	5.053684886320869	3.985736851674915E-9	5.693909788107021E-10	7.723166550732685E-9
KEGG_PATHWAY	hsa05200:Pathways in cancer	72	4.319136172765447	1.3759928212906562E-10	5732, 113, 284217, 5734, 5578, 2254, 3082, 2335, 330, 2950, 2247, 8324, 26291, 5228, 3576, 5159, 4313, 5880, 1282, 7039, 4318, 1284, 673, 4843, 2122, 5743, 1286, 1909, 2259, 3918, 3688, 10000, 3914, 25780, 3915, 2113, 6932, 3910, 1956, 7476, 1029, 1026, 7473, 3909, 7475, 3908, 2770, 7042, 2791, 1030, 369, 54331, 7048, 4233, 81029, 5728, 3673, 2735, 5156, 329, 652, 650, 2736, 10319, 5727, 7157, 51384, 5290, 1021, 5293, 3569, 898	559	388	6596	2.189624329159213	3.6326205377079646E-8	7.2652411864382316E-9	1.8028625259347564E-7
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	45	2.699460107978404	1.5344771394575949E-9	10855, 5578, 2318, 1956, 3082, 7476, 2335, 960, 1026, 7473, 3316, 7475, 7042, 286, 369, 8324, 2247, 3678, 3236, 4233, 5329, 5328, 81029, 4313, 6714, 3673, 2065, 4318, 673, 858, 3690, 857, 5727, 7157, 51384, 5290, 4478, 6198, 3688, 10000, 5293, 7099, 4060, 117581, 7097	559	199	6596	2.6682608031211514	4.051018729356315E-7	6.751699022089497E-8	2.010513067141062E-6
REACTOME_PATHWAY	R-HSA-3000157:R-HSA-3000157	16	0.9598080383923214	1.9774976305347237E-9	3673, 1282, 3672, 1284, 284217, 22795, 1286, 10319, 3909, 3908, 3918, 3688, 4811, 3914, 3915, 3910	717	30	8780	6.530915853091585	1.5641993877935079E-6	1.9552505725606295E-7	3.030953832361405E-6
REACTOME_PATHWAY	R-HSA-2129379:R-HSA-2129379	17	1.0197960407918416	5.0302079726350144E-9	10516, 2006, 4237, 2335, 652, 3690, 8200, 650, 84467, 7042, 84034, 3688, 3696, 4053, 2202, 2201, 2200	717	36	8780	5.7825817449248405	3.978886644273594E-6	4.4209929783711743E-7	7.709909688458083E-6
KEGG_PATHWAY	hsa05222:Small cell lung cancer	26	1.5596880623875224	1.546760779511321E-8	284217, 2335, 330, 3909, 3908, 1030, 3673, 5728, 1282, 1284, 329, 4843, 5743, 1286, 10319, 7157, 5290, 3918, 3688, 1021, 5293, 10000, 3914, 3915, 3910, 898	559	85	6596	3.6093023255813956	4.0834401403566645E-6	5.83349612393036E-7	2.026607293093008E-5
REACTOME_PATHWAY	R-HSA-186797:R-HSA-186797	15	0.8998200359928014	5.976181150456414E-8	1292, 1293, 1290, 1281, 1291, 1282, 1284, 5156, 1286, 1299, 56034, 50509, 5327, 1289, 5159	717	32	8780	5.740062761506276	4.727047702435261E-5	4.727148257832603E-6	9.159819758242094E-5
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	33	1.9796040791841631	7.261687677980039E-8	51208, 25945, 1272, 1001, 4684, 22854, 29126, 257194, 3384, 80380, 9071, 3680, 9073, 3383, 9076, 5010, 3676, 3696, 84628, 3106, 3109, 1462, 3134, 3105, 8506, 3135, 10686, 1013, 3688, 3689, 1000, 3123, 3122	559	137	6596	2.8422495854171292	1.9170672394097643E-5	2.3963541480043205E-6	9.51445391361716E-5
KEGG_PATHWAY	hsa04974:Protein digestion and absorption	25	1.4997000599880024	1.1731970977140393E-7	1292, 1293, 1281, 2006, 1290, 1282, 59272, 1291, 6546, 1284, 1286, 1299, 5646, 5644, 1301, 1302, 9056, 1803, 169044, 50509, 1289, 10008, 1358, 1359, 4311	559	87	6596	3.390701786852549	3.0971925544243106E-5	3.441372432244627E-6	1.5371532343655403E-4
KEGG_PATHWAY	hsa04145:Phagosome	33	1.9796040791841631	2.4929787767623597E-7	347733, 6891, 6890, 64581, 1311, 9902, 1520, 3678, 127124, 245972, 3106, 4153, 3109, 3134, 3105, 10333, 3673, 3135, 4481, 3690, 8685, 929, 3688, 718, 7099, 1780, 3689, 715, 84617, 7097, 2212, 3123, 3122	559	144	6596	2.7040846750149075	6.581248217341074E-5	6.5814431331467915E-6	3.2663627778095616E-4
REACTOME_PATHWAY	R-HSA-1566948:R-HSA-1566948	11	0.6598680263947211	2.92785801855346E-7	10516, 4237, 2006, 3688, 3678, 3690, 84467, 4017, 4015, 2201, 2200	717	18	8780	7.483341081667441	2.3156678741920178E-4	2.105374228933421E-5	4.487582669132628E-4
KEGG_PATHWAY	hsa05133:Pertussis	21	1.259748050389922	2.406183783522778E-6	4843, 23643, 834, 810, 2770, 929, 716, 3688, 718, 6374, 7099, 3689, 715, 6372, 3678, 721, 720, 3553, 710, 3569, 3576	559	75	6596	3.3038998211091237	6.350315651555416E-4	5.774681287062933E-5	0.003152600673039796
KEGG_PATHWAY	hsa05218:Melanoma	20	1.199760047990402	3.224371703541441E-6	5728, 673, 5156, 1956, 56034, 2254, 3082, 1029, 1026, 7157, 5290, 2259, 1021, 5293, 10000, 2247, 369, 26291, 4233, 5159	559	70	6596	3.371326348070534	8.508733039205296E-4	7.093377592082284E-5	0.0042245759218850765
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	22	1.3197360527894422	5.120651737968466E-6	1435, 7010, 6347, 3600, 284, 3383, 7042, 6352, 6364, 6374, 7099, 3689, 6372, 127124, 245972, 3109, 3553, 7097, 3569, 3123, 3576, 3122	559	85	6596	3.0540250447227195	0.0013509421749597905	1.0398347949835962E-4	0.006709007460137251
KEGG_PATHWAY	hsa04668:TNF signaling pathway	25	1.4997000599880024	6.785095646241005E-6	843, 1435, 4318, 2919, 5743, 329, 2920, 6347, 2921, 330, 7133, 3600, 3383, 5290, 6352, 6364, 182, 10000, 5293, 3976, 7128, 3553, 3569, 4323, 8809	559	107	6596	2.7569257519268384	0.001789667958597918	1.279397669801119E-4	0.008889649436005786
REACTOME_PATHWAY	R-HSA-5173214:R-HSA-5173214	14	0.8398320335932814	6.991260804470433E-6	54437, 81794, 11173, 157869, 170690, 10418, 56999, 10417, 140766, 9509, 9508, 11095, 11096, 9507	717	39	8780	4.395808747273183	0.005514843736035613	4.607360475006317E-4	0.010715121836024633
REACTOME_PATHWAY	R-HSA-419037:R-HSA-419037	14	0.8398320335932814	1.745612885306717E-5	1292, 1293, 1290, 1281, 1291, 1282, 1284, 4684, 1299, 1286, 8128, 5621, 50509, 1289	717	42	8780	4.081822408182241	0.01371302638969829	0.00106158369319731	0.026752045370992406
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	40	2.399520095980804	3.4103354509091186E-5	1435, 2919, 3604, 6347, 3601, 8200, 943, 8744, 3600, 338376, 6369, 8740, 3624, 7042, 6352, 8793, 3456, 6374, 6373, 6354, 6372, 3553, 4804, 7048, 3575, 58985, 8995, 3576, 2920, 2921, 970, 650, 7133, 8807, 6364, 10913, 9180, 3976, 3569, 8809	559	237	6596	1.9915007963285856	0.008963029523085253	6.000491727781165E-4	0.044673910592973876
REACTOME_PATHWAY	R-HSA-909733:R-HSA-909733	17	1.0197960407918416	4.708895663429071E-5	9636, 10410, 8519, 3135, 4599, 54739, 5696, 3434, 3433, 3456, 3429, 3437, 3106, 2537, 3134, 3105, 91543	717	65	8780	3.202660658727604	0.03656305955794581	0.0026570524632527626	0.07214993347524068
KEGG_PATHWAY	hsa05145:Toxoplasmosis	23	1.3797240551889622	6.801472652825206E-5	240, 284217, 329, 4843, 330, 23643, 10319, 3909, 3908, 2770, 7042, 3918, 3688, 10000, 7099, 4261, 3914, 3915, 3910, 3109, 7097, 3123, 3122	559	107	6596	2.536371691772691	0.017796241198430485	0.0011216516320002867	0.08907805284444903
REACTOME_PATHWAY	R-HSA-1474244:R-HSA-1474244	8	0.4799040191961607	8.375111326641574E-5	1281, 1290, 1282, 1284, 50509, 1286, 2335, 1289	717	15	8780	6.530915853091585	0.06410305015413131	0.004406921224766935	0.12829017823481337
REACTOME_PATHWAY	R-HSA-2214320:R-HSA-2214320	8	0.4799040191961607	8.375111326641574E-5	3918, 1282, 1284, 3914, 1286, 649, 3909, 7092	717	15	8780	6.530915853091585	0.06410305015413131	0.004406921224766935	0.12829017823481337
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	35	2.099580083983203	1.2445461857033295E-4	1435, 113, 5578, 136, 1956, 56034, 3082, 2254, 284, 2770, 4803, 2247, 26291, 4804, 5228, 4233, 5159, 64411, 5880, 2903, 6714, 5156, 673, 7010, 1969, 23683, 3690, 810, 5290, 2259, 3688, 10000, 5293, 25780, 3689	559	208	6596	1.9855167194165404	0.03232410212503134	0.0019309605871276059	0.16294103621236067
KEGG_PATHWAY	hsa04610:Complement and coagulation cascades	17	1.0197960407918416	1.2757446869905692E-4	5627, 5624, 2, 716, 729, 718, 715, 5327, 3426, 4153, 721, 720, 710, 2152, 730, 5329, 5328	559	68	6596	2.9499105545617175	0.03312089134957241	0.0018694619446422145	0.16702251793491163
REACTOME_PATHWAY	R-HSA-3000170:R-HSA-3000170	10	0.599880023995201	1.856162515668994E-4	1281, 3688, 1290, 3673, 2247, 5578, 50509, 2335, 1289, 3690	717	27	8780	4.535358231313601	0.13656450242000373	0.009135272706794706	0.28412011196309317
KEGG_PATHWAY	hsa05214:Glioma	16	0.9598080383923214	2.1612162928608193E-4	5728, 7039, 673, 5156, 5578, 1956, 1029, 1026, 7157, 810, 5290, 1021, 10000, 5293, 369, 5159	559	64	6596	2.9499105545617175	0.055464754861324184	0.002998772386011539	0.2827983332645223
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	39	2.339532093581284	3.6291242519046596E-4	4855, 5578, 1956, 1029, 8091, 960, 1026, 7473, 7042, 3678, 3236, 5268, 4233, 5328, 5159, 406937, 5728, 2065, 10253, 4318, 5156, 5243, 5743, 406938, 3690, 8660, 57521, 7157, 9839, 7431, 5292, 1021, 1591, 407024, 10642, 407006, 898, 6935, 8434	559	255	6596	1.8046511627906976	0.09137814238037911	0.0047798534464569276	0.4744547934114607
KEGG_PATHWAY	hsa05416:Viral myocarditis	14	0.8398320335932814	4.268254964312295E-4	1756, 5880, 3135, 857, 3383, 1981, 3689, 3106, 2534, 3109, 3134, 3123, 3105, 3122	559	54	6596	3.059166501026966	0.10658670217745136	0.0053525753435581525	0.5577961121839392
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	18	1.0797840431913617	4.706142457343729E-4	3673, 1435, 3672, 931, 3690, 952, 960, 290, 912, 929, 3676, 3678, 3553, 3569, 3575, 3123, 4311, 3122	559	83	6596	2.558958553354743	0.1168598803921278	0.005632776322573085	0.6148585155849928
REACTOME_PATHWAY	R-HSA-193775:R-HSA-193775	7	0.4199160167966407	4.889850023632279E-4	1593, 51302, 8644, 1109, 5740, 1646, 1645	717	14	8780	6.122733612273361	0.3208285871151456	0.022500744807477324	0.7468583676356277
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	14	0.8398320335932814	6.219850470773585E-4	22861, 2919, 329, 838, 2920, 330, 6347, 834, 6352, 84674, 7128, 3553, 3569, 3576	559	56	6596	2.949910554561718	0.15147449840580895	0.007116087706038887	0.8118813443829809
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	13	0.7798440311937612	7.270522408691132E-4	716, 718, 3689, 715, 3426, 4153, 721, 3109, 720, 2212, 3123, 3383, 3122	559	50	6596	3.067906976744186	0.17470270607149052	0.007968564697956482	0.9484236463146001
REACTOME_PATHWAY	R-HSA-193807:R-HSA-193807	7	0.4199160167966407	7.591409284261814E-4	1593, 9420, 8644, 1109, 5740, 1646, 1645	717	15	8780	5.714551371455137	0.4515770671657743	0.03282197024582467	1.1572455942263082
REACTOME_PATHWAY	R-HSA-202733:R-HSA-202733	13	0.7798440311937612	9.282274217169339E-4	140885, 2335, 5627, 5624, 960, 55423, 57126, 3676, 3688, 3689, 3678, 2534, 4067	717	53	8780	3.003605168285045	0.5202877657447949	0.037923701707127444	1.4132931074744892
REACTOME_PATHWAY	R-HSA-877300:R-HSA-877300	17	1.0197960407918416	0.0010762918322975313	10346, 163351, 3135, 4684, 960, 23650, 3383, 115362, 4261, 3106, 3134, 3105, 10107, 3123, 23321, 3122, 4281	717	84	8780	2.4782493192535036	0.5733559914775886	0.04169604051298248	1.6369975965757844
REACTOME_PATHWAY	R-HSA-5602498:R-HSA-5602498	6	0.3599280143971206	0.0010837617060123028	10333, 929, 7099, 7096, 23643, 7097	717	11	8780	6.679345758843666	0.5758721667611253	0.04002095934957184	1.64827094192882
REACTOME_PATHWAY	R-HSA-1236977:R-HSA-1236977	6	0.3599280143971206	0.0010837617060123028	3135, 1520, 3106, 3134, 3105, 1515	717	11	8780	6.679345758843666	0.5758721667611253	0.04002095934957184	1.64827094192882
REACTOME_PATHWAY	R-HSA-5603041:R-HSA-5603041	6	0.3599280143971206	0.0010837617060123028	10333, 929, 7099, 7096, 23643, 7097	717	11	8780	6.679345758843666	0.5758721667611253	0.04002095934957184	1.64827094192882
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	28	1.6796640671865628	0.0015016852434908733	5737, 113, 5578, 136, 1956, 2769, 7125, 3363, 154, 9127, 4638, 1131, 5137, 5136, 5159, 2903, 2065, 146, 147, 6546, 5156, 4843, 952, 7134, 810, 2774, 1909, 491	559	175	6596	1.8879427549194991	0.32749307512758385	0.015744454381052986	1.9497683828011425
KEGG_PATHWAY	hsa05217:Basal cell carcinoma	13	0.7798440311937612	0.0015031631612356811	81029, 2735, 8324, 7476, 6932, 652, 650, 2736, 7473, 5727, 51384, 7157, 7475	559	54	6596	2.8406546080964685	0.3277558108271691	0.01515830877651303	1.9516698732716775
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	6	0.3599280143971206	0.0017339736715820916	5270, 5271, 5327, 5329, 5328, 5055	717	12	8780	6.12273361227336	0.7465943428890669	0.06049144041943799	2.6249397096851146
KEGG_PATHWAY	hsa05144:Malaria	12	0.7198560287942412	0.0017999193376034646	7042, 7099, 3689, 3082, 6347, 3553, 7097, 3569, 1311, 4233, 3383, 3576	559	48	6596	2.949910554561717	0.3784922266064894	0.017460830553745366	2.3327873651737496
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	19	1.1397720455908817	0.0022579669483733505	10333, 4843, 2769, 6347, 2774, 5290, 2770, 7042, 6352, 5293, 718, 10000, 3456, 7099, 3553, 7048, 7097, 3569, 3576	559	103	6596	2.1766330305503936	0.44941684459053277	0.02108794728536223	2.9183626963284692
REACTOME_PATHWAY	R-HSA-166058:R-HSA-166058	7	0.4199160167966407	0.00227743027044466	10333, 929, 7099, 11213, 7096, 23643, 7097	717	18	8780	4.76212614287928	0.8352789429653071	0.07541761741294462	3.4342904645274785
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	13	0.7798440311937612	0.002453605684916138	5728, 673, 5578, 7249, 57521, 5290, 6198, 5293, 10000, 1977, 253260, 1978, 6195	559	57	6596	2.691146470828233	0.4771955926293847	0.02211550534804707	3.1674805972901177
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	31	1.859628074385123	0.002485255922406796	1956, 56034, 2254, 3680, 2335, 3676, 4638, 1132, 2247, 369, 1131, 3678, 3696, 26291, 22801, 29895, 5159, 57144, 5880, 6714, 3673, 3672, 5156, 673, 3690, 2259, 5290, 4478, 3688, 5293, 3689	559	208	6596	1.7586005229117931	0.48155649431280045	0.021659464568107745	3.2077271061987545
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	9	0.5398920215956808	0.0027363540163396005	3135, 3106, 3109, 3553, 3134, 3569, 3105, 3123, 3122	559	30	6596	3.539892665474061	0.5148938929905117	0.02306492735621224	3.52647686251778
REACTOME_PATHWAY	R-HSA-1592389:R-HSA-1592389	9	0.5398920215956808	0.00273640708452421	4313, 4318, 4317, 10893, 4316, 5644, 4322, 4323, 1515	717	31	8780	3.555135645836145	0.8855325632163857	0.08635303706584063	4.1129260426298835
KEGG_PATHWAY	hsa04612:Antigen processing and presentation	14	0.8398320335932814	0.003073825123926921	3135, 3823, 3824, 3822, 6891, 6890, 4261, 1520, 3106, 3109, 3134, 3123, 3105, 3122	559	66	6596	2.5029544099311543	0.5563589916299087	0.025078293250360706	3.9533434324562577
KEGG_PATHWAY	hsa05140:Leishmaniasis	14	0.8398320335932814	0.0035273048820446055	4843, 5743, 7042, 3676, 3688, 718, 3689, 7099, 3109, 3553, 7097, 2212, 3123, 3122	559	67	6596	2.465596881424719	0.6065710117241174	0.02787251325136364	4.524202114494091
KEGG_PATHWAY	hsa05164:Influenza A	26	1.5596880623875224	0.0036441017197072698	56000, 5578, 4599, 6347, 3383, 6352, 3456, 8793, 90865, 3109, 3553, 3576, 5646, 5644, 834, 5290, 5293, 10000, 7098, 4261, 7099, 51284, 3569, 91543, 3123, 3122	559	168	6596	1.8261351052048727	0.6185593517860626	0.027949051039546147	4.670722302860386
REACTOME_PATHWAY	R-HSA-2682334:R-HSA-2682334	8	0.4799040191961607	0.0038719241179903975	6714, 2044, 1969, 2051, 2534, 2047, 4067, 2048	717	26	8780	3.7678360690912993	0.9535155105601104	0.11551123123566187	5.77277348106553
KEGG_PATHWAY	hsa05152:Tuberculosis	26	1.5596880623875224	0.004269941609876203	843, 64581, 9902, 7042, 3456, 6850, 1520, 245972, 3109, 3553, 10333, 6714, 4843, 810, 929, 718, 10000, 4261, 3689, 7099, 7096, 7097, 2212, 3569, 3123, 3122	559	170	6596	1.8046511627906978	0.6768627537164797	0.03176119053614912	5.452298875774931
KEGG_PATHWAY	hsa05134:Legionellosis	12	0.7198560287942412	0.004795737782163477	929, 718, 2919, 7099, 3689, 2920, 2921, 3553, 7097, 834, 3569, 3576	559	54	6596	2.6221427151659706	0.7189212492258359	0.0346391834456552	6.104356622730178
REACTOME_PATHWAY	R-HSA-418594:R-HSA-418594	32	1.9196160767846429	0.005014824084324637	2919, 6288, 113, 4852, 2770, 2791, 6352, 221391, 1132, 6374, 4986, 6373, 54331, 6372, 5443, 2831, 8601, 3576, 5179, 301, 8490, 1901, 2920, 2921, 9290, 4887, 3352, 4543, 6364, 718, 5999, 2840	717	235	8780	1.6674678773850855	0.9812526982724649	0.1418275503439138	7.4162625577357755
KEGG_PATHWAY	hsa04611:Platelet activation	21	1.259748050389922	0.005103690910502785	1281, 1290, 3673, 6714, 113, 5321, 1301, 3690, 1302, 5290, 2770, 3688, 10000, 5293, 4638, 6850, 50509, 1289, 2534, 2212, 4067	559	128	6596	1.9358788014311272	0.7409733780794133	0.03585036030579303	6.484328368304205
KEGG_PATHWAY	hsa05020:Prion diseases	9	0.5398920215956808	0.005179982272722542	6352, 729, 4684, 3915, 2534, 3553, 3569, 730, 5621	559	33	6596	3.2180842413400557	0.7461646502352492	0.035437622225960363	6.578241631045123
KEGG_PATHWAY	hsa05215:Prostate cancer	16	0.9598080383923214	0.005191097843354432	6716, 5728, 7039, 673, 5156, 1956, 56034, 1026, 7157, 5290, 10000, 5293, 369, 6932, 898, 5159	559	86	6596	2.195282273162208	0.7469123122526213	0.03461786676334333	6.591917420714644
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	16	0.9598080383923214	0.005191097843354432	57144, 6714, 2065, 7039, 673, 5578, 3084, 1956, 1026, 5290, 2069, 6198, 10000, 5293, 369, 1978	559	86	6596	2.195282273162208	0.7469123122526213	0.03461786676334333	6.591917420714644
KEGG_PATHWAY	hsa05410:Hypertrophic cardiomyopathy (HCM)	15	0.8998200359928014	0.005249467645360335	1756, 3673, 3672, 3680, 3690, 53632, 7134, 7042, 3676, 7169, 3688, 3678, 3696, 22801, 3569	559	78	6596	2.269161965047475	0.7508025564879703	0.034141314499480435	6.663701034407188
KEGG_PATHWAY	hsa05219:Bladder cancer	10	0.599880023995201	0.005253596350680557	6714, 4313, 673, 369, 4318, 1956, 1029, 1026, 7157, 3576	559	40	6596	2.949910554561717	0.7510754606781391	0.03334846660970392	6.66877661662324
REACTOME_PATHWAY	R-HSA-1257604:R-HSA-1257604	15	0.8998200359928014	0.005443193900938018	5728, 2065, 5156, 3084, 1956, 2254, 8660, 5290, 2069, 10000, 5293, 2247, 253260, 2534, 5159	717	81	8780	2.2676791156568004	0.9866645194946748	0.14777184741925065	8.025324400884436
KEGG_PATHWAY	hsa05166:HTLV-I infection	34	2.039592081583683	0.005670722032781509	1959, 113, 7476, 1029, 3601, 1026, 7473, 3600, 3383, 7475, 7042, 1030, 23373, 8324, 3106, 3109, 7048, 3134, 3105, 5159, 81029, 3135, 5156, 8061, 7157, 51384, 5290, 10000, 5293, 3689, 2113, 3569, 3123, 3122	559	248	6596	1.6176928847596517	0.7771667328293531	0.035114644540998	7.180253876350207
REACTOME_PATHWAY	R-HSA-445355:R-HSA-445355	9	0.5398920215956808	0.0061086234053734	7169, 59, 3672, 4638, 301, 800, 10580, 29895, 8291	717	35	8780	3.148834429169157	0.99214605782274	0.1589446829916844	8.964017716683426
KEGG_PATHWAY	hsa04014:Ras signaling pathway	31	1.859628074385123	0.006142827651344987	1435, 5578, 1956, 56034, 3082, 2254, 284, 3363, 2791, 4803, 2247, 54331, 26291, 4804, 5228, 4233, 5159, 57144, 5880, 2903, 5321, 5156, 1969, 7010, 810, 2259, 5290, 5293, 10000, 25780, 2113	559	221	6596	1.6551534333287465	0.8034243479713429	0.03712378536325045	7.756023107712606
KEGG_PATHWAY	hsa04360:Axon guidance	20	1.199760047990402	0.006485161471584435	57144, 54437, 5880, 2044, 22854, 2051, 1969, 5362, 2242, 2770, 1808, 10371, 3688, 8633, 64221, 84628, 2534, 2047, 4233, 2048	559	122	6596	1.9343675767617818	0.8205140440355558	0.038285537546435044	8.171460272884401
KEGG_PATHWAY	hsa05212:Pancreatic cancer	13	0.7798440311937612	0.006617275130034747	5880, 7039, 673, 1956, 1029, 7157, 5290, 7042, 1021, 10000, 5293, 369, 7048	559	64	6596	2.3968023255813953	0.8267061065859633	0.038201550927443595	8.331323326714413
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	19	1.1397720455908817	0.006882804413590684	51208, 5880, 4313, 4318, 5578, 9071, 9073, 10686, 3383, 9076, 5290, 2770, 3676, 4478, 5010, 3688, 5293, 3689, 29895	559	114	6596	1.966607036374478	0.8385149068205984	0.03886257599806131	8.6518476179403
